,school_id,miur_code,text_review,school_name
686,29775,TNTD00701X,Ottima accoglienza e professionalità,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
687,29775,TNTD00701X,"Ottima scuola, con offerta formativa ampia e ben radicata nel territorio.",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
688,29776,TNTD007519,Ottima accoglienza e professionalità,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
689,29776,TNTD007519,"Ottima scuola, con offerta formativa ampia e ben radicata nel territorio.",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
690,29777,TNPS007014,Ottima accoglienza e professionalità,LICEO DELLE SCIENZE UMANE
691,29777,TNPS007014,"Ottima scuola, con offerta formativa ampia e ben radicata nel territorio.",LICEO DELLE SCIENZE UMANE
692,29778,TNPS007014,Ottima accoglienza e professionalità,LICEO LINGUISTICO
693,29778,TNPS007014,"Ottima scuola, con offerta formativa ampia e ben radicata nel territorio.",LICEO LINGUISTICO
694,29779,TNPS007014,Ottima accoglienza e professionalità,LICEO SCIENTIFICO
695,29779,TNPS007014,"Ottima scuola, con offerta formativa ampia e ben radicata nel territorio.",LICEO SCIENTIFICO
696,29780,TNPS007014,Ottima accoglienza e professionalità,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
697,29780,TNPS007014,"Ottima scuola, con offerta formativa ampia e ben radicata nel territorio.",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
698,29791,TNCT703003,Non sapete cos’è una scuola e non sapete lavorare.,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
699,29791,TNCT703003,.... aspettando... i soprusi del dirigente scolastico,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
700,29791,TNCT703003,Personale poco cordiale,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
701,29791,TNCT703003,(Traduzione di Google) Conosci il modo?(Originale)Do you know de way ?,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
702,29793,TNTD00401C,Non sapete cos’è una scuola e non sapete lavorare.,ISTITUTO TECNICO PER IL SETTORE ECONOMICO - PERGINE
703,29793,TNTD00401C,.... aspettando... i soprusi del dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO - PERGINE
704,29793,TNTD00401C,Personale poco cordiale,ISTITUTO TECNICO PER IL SETTORE ECONOMICO - PERGINE
705,29793,TNTD00401C,(Traduzione di Google) Conosci il modo?(Originale)Do you know de way ?,ISTITUTO TECNICO PER IL SETTORE ECONOMICO - PERGINE
706,29794,TNTD00450R,Non sapete cos’è una scuola e non sapete lavorare.,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
707,29794,TNTD00450R,.... aspettando... i soprusi del dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
708,29794,TNTD00450R,Personale poco cordiale,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
709,29794,TNTD00450R,(Traduzione di Google) Conosci il modo?(Originale)Do you know de way ?,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
710,29795,TNTD00401C,Non sapete cos’è una scuola e non sapete lavorare.,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
711,29795,TNTD00401C,.... aspettando... i soprusi del dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
712,29795,TNTD00401C,Personale poco cordiale,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
713,29795,TNTD00401C,(Traduzione di Google) Conosci il modo?(Originale)Do you know de way ?,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
714,29796,TNTD00450R,Non sapete cos’è una scuola e non sapete lavorare.,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
715,29796,TNTD00450R,.... aspettando... i soprusi del dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
716,29796,TNTD00450R,Personale poco cordiale,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
717,29796,TNTD00450R,(Traduzione di Google) Conosci il modo?(Originale)Do you know de way ?,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
718,29797,TNPS00401L,Non sapete cos’è una scuola e non sapete lavorare.,LICEO DELLE SCIENZE UMANE
719,29797,TNPS00401L,.... aspettando... i soprusi del dirigente scolastico,LICEO DELLE SCIENZE UMANE
720,29797,TNPS00401L,Personale poco cordiale,LICEO DELLE SCIENZE UMANE
721,29797,TNPS00401L,(Traduzione di Google) Conosci il modo?(Originale)Do you know de way ?,LICEO DELLE SCIENZE UMANE
722,29798,TNPS00401L,Non sapete cos’è una scuola e non sapete lavorare.,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
723,29798,TNPS00401L,.... aspettando... i soprusi del dirigente scolastico,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
724,29798,TNPS00401L,Personale poco cordiale,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
725,29798,TNPS00401L,(Traduzione di Google) Conosci il modo?(Originale)Do you know de way ?,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
726,29799,TNPS00401L,Non sapete cos’è una scuola e non sapete lavorare.,LICEO LINGUISTICO
727,29799,TNPS00401L,.... aspettando... i soprusi del dirigente scolastico,LICEO LINGUISTICO
728,29799,TNPS00401L,Personale poco cordiale,LICEO LINGUISTICO
729,29799,TNPS00401L,(Traduzione di Google) Conosci il modo?(Originale)Do you know de way ?,LICEO LINGUISTICO
730,29800,TNPS00401L,Non sapete cos’è una scuola e non sapete lavorare.,LICEO SCIENTIFICO
731,29800,TNPS00401L,.... aspettando... i soprusi del dirigente scolastico,LICEO SCIENTIFICO
732,29800,TNPS00401L,Personale poco cordiale,LICEO SCIENTIFICO
733,29800,TNPS00401L,(Traduzione di Google) Conosci il modo?(Originale)Do you know de way ?,LICEO SCIENTIFICO
734,29371,,È una bella scuola,"SCUOLA DELL'INFANZIA DI ZAMBANA ""GIROTONDO"""
735,29243,TN1M00900P,Scuola paritaria. Molto attenti agli alunni. Progetto educativo interessante,"SCUOLA SECONDARIA DI PRIMO GRADO ""LA VELA"" ROVERETO"
736,29862,TNCF011001,"La frequenta mio figlio da 3 anni, a giugno 2022 ha conseguito il diploma di cuoco e a settembre frequenterà il IV anno di cucina. Ottima preparazione!",SETTORE SERVIZI
737,29862,TNCF011001,Ottimo,SETTORE SERVIZI
738,29862,TNCF011001,"Da molto tempo in attività,  ottimo.",SETTORE SERVIZI
739,29863,,"La frequenta mio figlio da 3 anni, a giugno 2022 ha conseguito il diploma di cuoco e a settembre frequenterà il IV anno di cucina. Ottima preparazione!",SETTORE SERVIZI SERALE
740,29863,,Ottimo,SETTORE SERVIZI SERALE
741,29863,,"Da molto tempo in attività,  ottimo.",SETTORE SERVIZI SERALE
742,92004,TNCF011001,"La frequenta mio figlio da 3 anni, a giugno 2022 ha conseguito il diploma di cuoco e a settembre frequenterà il IV anno di cucina. Ottima preparazione!",SETTORE INDUSTRIA E ARTIGIANATO
743,92004,TNCF011001,Ottimo,SETTORE INDUSTRIA E ARTIGIANATO
744,92004,TNCF011001,"Da molto tempo in attività,  ottimo.",SETTORE INDUSTRIA E ARTIGIANATO
745,122612,TNCF010001,"Ordinato, con regole anti covid rispettate. Insegnanti preparati e collaborativi con gli esperti esterni.",SETTORE INDUSTRIA E ARTIGIANATO
746,122612,TNCF010001,Il professore del pasticceria mal educato dhe cielo maniera come parla con i aluni in classe che va a parlare chon sua filia o sua madre che nn sono parole da un professore da dire che nn sono maniere di ofendere gli altri e nn sono insenianti che dicono sti cose spero che si prendono le rensponabilita e dhe chiede scusa ai aluni con rispeto Dela scuola spero che si trova un processore decente per poter inseniare ci deve inseniare ?Il professore del pasticceria mal educato dhe cielo maniera come parla con i aluni in classe che va a parlare chon sua filia o sua madre che nn sono parole da un professore da dire che nn sono maniere di ofendere gli altri e nn sono …Altro,SETTORE INDUSTRIA E ARTIGIANATO
747,122612,TNCF010001,Ottima scuola professionale con insegnanti fantastici e soprattutto con tanta umanità e comprensione verso i ragazzi e le famiglie ❤,SETTORE INDUSTRIA E ARTIGIANATO
748,122612,TNCF010001,"Istituto esemplare! Eccellente, dire! Ci ha fatto un bellissima impressione!",SETTORE INDUSTRIA E ARTIGIANATO
749,122612,TNCF010001,Stupendo istituto di formazione  bella struttura particolarmente  atrezzata e ottimo insegnamento.,SETTORE INDUSTRIA E ARTIGIANATO
750,122612,TNCF010001,piena di maranza,SETTORE INDUSTRIA E ARTIGIANATO
751,122612,TNCF010001,Ottima preparazione.,SETTORE INDUSTRIA E ARTIGIANATO
752,29859,TNCF010001,"Ordinato, con regole anti covid rispettate. Insegnanti preparati e collaborativi con gli esperti esterni.",SETTORE SERVIZI
753,29859,TNCF010001,Il professore del pasticceria mal educato dhe cielo maniera come parla con i aluni in classe che va a parlare chon sua filia o sua madre che nn sono parole da un professore da dire che nn sono maniere di ofendere gli altri e nn sono insenianti che dicono sti cose spero che si prendono le rensponabilita e dhe chiede scusa ai aluni con rispeto Dela scuola spero che si trova un processore decente per poter inseniare ci deve inseniare ?Il professore del pasticceria mal educato dhe cielo maniera come parla con i aluni in classe che va a parlare chon sua filia o sua madre che nn sono parole da un professore da dire che nn sono maniere di ofendere gli altri e nn sono …Altro,SETTORE SERVIZI
754,29859,TNCF010001,Ottima scuola professionale con insegnanti fantastici e soprattutto con tanta umanità e comprensione verso i ragazzi e le famiglie ❤,SETTORE SERVIZI
755,29859,TNCF010001,"Istituto esemplare! Eccellente, dire! Ci ha fatto un bellissima impressione!",SETTORE SERVIZI
756,29859,TNCF010001,Stupendo istituto di formazione  bella struttura particolarmente  atrezzata e ottimo insegnamento.,SETTORE SERVIZI
757,29859,TNCF010001,piena di maranza,SETTORE SERVIZI
758,29859,TNCF010001,Ottima preparazione.,SETTORE SERVIZI
759,76225,,"Ordinato, con regole anti covid rispettate. Insegnanti preparati e collaborativi con gli esperti esterni.",SETTORE SERVIZI SERALE
760,76225,,Il professore del pasticceria mal educato dhe cielo maniera come parla con i aluni in classe che va a parlare chon sua filia o sua madre che nn sono parole da un professore da dire che nn sono maniere di ofendere gli altri e nn sono insenianti che dicono sti cose spero che si prendono le rensponabilita e dhe chiede scusa ai aluni con rispeto Dela scuola spero che si trova un processore decente per poter inseniare ci deve inseniare ?Il professore del pasticceria mal educato dhe cielo maniera come parla con i aluni in classe che va a parlare chon sua filia o sua madre che nn sono parole da un professore da dire che nn sono maniere di ofendere gli altri e nn sono …Altro,SETTORE SERVIZI SERALE
761,76225,,Ottima scuola professionale con insegnanti fantastici e soprattutto con tanta umanità e comprensione verso i ragazzi e le famiglie ❤,SETTORE SERVIZI SERALE
762,76225,,"Istituto esemplare! Eccellente, dire! Ci ha fatto un bellissima impressione!",SETTORE SERVIZI SERALE
763,76225,,Stupendo istituto di formazione  bella struttura particolarmente  atrezzata e ottimo insegnamento.,SETTORE SERVIZI SERALE
764,76225,,piena di maranza,SETTORE SERVIZI SERALE
765,76225,,Ottima preparazione.,SETTORE SERVIZI SERALE
766,29531,TNTD170007,In questa scuola ho anche insegnato,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
767,29531,TNTD170007,Ottima organizzazione,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
768,29532,TNTD170007,In questa scuola ho anche insegnato,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
769,29532,TNTD170007,Ottima organizzazione,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
770,29534,TNPS100005,In questa scuola ho anche insegnato,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
771,29534,TNPS100005,Ottima organizzazione,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
772,29537,TNEE81001B,In questa scuola ho anche insegnato,"SCUOLA PRIMARIA ""F. LOSS"" CANAL SAN BOVO"
773,29537,TNEE81001B,Ottima organizzazione,"SCUOLA PRIMARIA ""F. LOSS"" CANAL SAN BOVO"
774,29539,TNMM81002B,In questa scuola ho anche insegnato,"SCUOLA SECONDARIA DI PRIMO GRADO ""L. NEGRELLI"" - FIERA DI PRIMIERO"
775,29539,TNMM81002B,Ottima organizzazione,"SCUOLA SECONDARIA DI PRIMO GRADO ""L. NEGRELLI"" - FIERA DI PRIMIERO"
776,29604,TNMM84901L,Molto buona scuola per una preparazione per il futuro per i nostri figli sono molto esigenti.,"SCUOLA SECONDARIA DI PRIMO GRADO ""B. MALFATTI"" MORI"
777,29604,TNMM84901L,"scuola da rifare quasi completamente, il soffitto è pieno di buchi e le scale quando piove o sono asciutte sono  trappole mortali.","SCUOLA SECONDARIA DI PRIMO GRADO ""B. MALFATTI"" MORI"
778,29604,TNMM84901L,Struttura da rifare insegnanti bravi,"SCUOLA SECONDARIA DI PRIMO GRADO ""B. MALFATTI"" MORI"
779,29847,TNCT702007,"C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo per percepire lo stipendio a fine mese. Tra questi il vicepreside: mi aspettavo molta più professionalità da parte sua, invece mi ha davvero deluso la sua superficialità ed arroganza nel rapportarsi con gli studenti (parlo per esperienza personale).C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo …Altro",EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
780,29847,TNCT702007,Istituto da evitare per incapacità dei professori che esercitano senza professionalità ed umanità (ma non cambiano mestiere per lo stipendio che percepiscono immeritatamente).,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
781,29847,TNCT702007,Si crèche bene con professore molto gentile,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
782,29847,TNCT702007,Istituto  tecnico eccellente,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
783,29847,TNCT702007,È un istituto tecnico di buon livello,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
784,29847,TNCT702007,(Traduzione di Google) La migliore scuola(Originale)Najbolja škola,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
785,29848,TNTD00801Q,"C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo per percepire lo stipendio a fine mese. Tra questi il vicepreside: mi aspettavo molta più professionalità da parte sua, invece mi ha davvero deluso la sua superficialità ed arroganza nel rapportarsi con gli studenti (parlo per esperienza personale).C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo …Altro",ISTITUTO TECNICO PER IL SETTORE ECONOMICO
786,29848,TNTD00801Q,Istituto da evitare per incapacità dei professori che esercitano senza professionalità ed umanità (ma non cambiano mestiere per lo stipendio che percepiscono immeritatamente).,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
787,29848,TNTD00801Q,Si crèche bene con professore molto gentile,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
788,29848,TNTD00801Q,Istituto  tecnico eccellente,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
789,29848,TNTD00801Q,È un istituto tecnico di buon livello,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
790,29848,TNTD00801Q,(Traduzione di Google) La migliore scuola(Originale)Najbolja škola,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
791,29849,TNTD008515,"C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo per percepire lo stipendio a fine mese. Tra questi il vicepreside: mi aspettavo molta più professionalità da parte sua, invece mi ha davvero deluso la sua superficialità ed arroganza nel rapportarsi con gli studenti (parlo per esperienza personale).C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo …Altro",ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
792,29849,TNTD008515,Istituto da evitare per incapacità dei professori che esercitano senza professionalità ed umanità (ma non cambiano mestiere per lo stipendio che percepiscono immeritatamente).,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
793,29849,TNTD008515,Si crèche bene con professore molto gentile,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
794,29849,TNTD008515,Istituto  tecnico eccellente,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
795,29849,TNTD008515,È un istituto tecnico di buon livello,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
796,29849,TNTD008515,(Traduzione di Google) La migliore scuola(Originale)Najbolja škola,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
797,29850,TNTD00801Q,"C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo per percepire lo stipendio a fine mese. Tra questi il vicepreside: mi aspettavo molta più professionalità da parte sua, invece mi ha davvero deluso la sua superficialità ed arroganza nel rapportarsi con gli studenti (parlo per esperienza personale).C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo …Altro",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
798,29850,TNTD00801Q,Istituto da evitare per incapacità dei professori che esercitano senza professionalità ed umanità (ma non cambiano mestiere per lo stipendio che percepiscono immeritatamente).,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
799,29850,TNTD00801Q,Si crèche bene con professore molto gentile,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
800,29850,TNTD00801Q,Istituto  tecnico eccellente,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
801,29850,TNTD00801Q,È un istituto tecnico di buon livello,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
802,29850,TNTD00801Q,(Traduzione di Google) La migliore scuola(Originale)Najbolja škola,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
803,29851,TNTD008515,"C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo per percepire lo stipendio a fine mese. Tra questi il vicepreside: mi aspettavo molta più professionalità da parte sua, invece mi ha davvero deluso la sua superficialità ed arroganza nel rapportarsi con gli studenti (parlo per esperienza personale).C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo …Altro",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
804,29851,TNTD008515,Istituto da evitare per incapacità dei professori che esercitano senza professionalità ed umanità (ma non cambiano mestiere per lo stipendio che percepiscono immeritatamente).,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
805,29851,TNTD008515,Si crèche bene con professore molto gentile,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
806,29851,TNTD008515,Istituto  tecnico eccellente,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
807,29851,TNTD008515,È un istituto tecnico di buon livello,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
808,29851,TNTD008515,(Traduzione di Google) La migliore scuola(Originale)Najbolja škola,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
809,29866,,"Questa è la scuola in cui svolgo la mia attività come bidella e che dà delle ottime opportunità di inserimento nel mondo del lavoro ai nostri giovani che  hanno voglia di studiare e di trovare un impiego che dia loro soddisfazione e solidità economica cosa di cui oggi hanno assoluto bisogno. Offre molteplici percorsi scolastici che spaziano in molti settori dell'artigianato, c'è solo l'imbarazzo della scelta.Questa è la scuola in cui svolgo la mia attività come bidella e che dà delle ottime opportunità di inserimento nel mondo del lavoro ai nostri giovani che  hanno voglia di studiare e di trovare un impiego che dia loro soddisfazione e …Altro",SETTORE INDUSTRIA E ARTIGIANATO SERALE
810,29866,,Ottima Scuola.... anche per noi del serale,SETTORE INDUSTRIA E ARTIGIANATO SERALE
811,29866,,Piaciuto tantissimo,SETTORE INDUSTRIA E ARTIGIANATO SERALE
812,29866,,Bello,SETTORE INDUSTRIA E ARTIGIANATO SERALE
813,29867,TNCF012001,Ho visto il reparto acconciatura e taglio capelli mi ha fatto una buona impressione i professori sono molto gentili e disponibili,SETTORE SERVIZI
814,29867,TNCF012001,Scuola che ha fatto la storia della città di Trento fornendo preparazione professionale a migliaia di studenti Trentini e ora allo sfascio per l'incuria della sovrintendenza scolastica tanto che si è arrivati all'estrema decisione di demolire l'intero edificio a discapito di insegnanti e studenti...sperando in una risoluzione a breve del problemaScuola che ha fatto la storia della città di Trento fornendo preparazione professionale a migliaia di studenti Trentini e ora allo sfascio per l'incuria della sovrintendenza scolastica tanto che si è arrivati all'estrema decisione di …Altro,SETTORE SERVIZI
815,29867,TNCF012001,Buono,SETTORE SERVIZI
816,29867,TNCF012001,Fareshi,SETTORE SERVIZI
817,29868,,Ho visto il reparto acconciatura e taglio capelli mi ha fatto una buona impressione i professori sono molto gentili e disponibili,SETTORE SERVIZI SERALE
818,29868,,Scuola che ha fatto la storia della città di Trento fornendo preparazione professionale a migliaia di studenti Trentini e ora allo sfascio per l'incuria della sovrintendenza scolastica tanto che si è arrivati all'estrema decisione di demolire l'intero edificio a discapito di insegnanti e studenti...sperando in una risoluzione a breve del problemaScuola che ha fatto la storia della città di Trento fornendo preparazione professionale a migliaia di studenti Trentini e ora allo sfascio per l'incuria della sovrintendenza scolastica tanto che si è arrivati all'estrema decisione di …Altro,SETTORE SERVIZI SERALE
819,29868,,Buono,SETTORE SERVIZI SERALE
820,29868,,Fareshi,SETTORE SERVIZI SERALE
821,29714,TNEE85103Q,scuola ottima,"SCUOLA PRIMARIA ""PIGARELLI"" GARDOLO TRENTO"
822,29716,TNMM85101L,"Insegnanti molto preparati, scuola efficiente in tutto, molto organizzata","SCUOLA SECONDARIA DI PRIMO GRADO ""S. PEDROLLI"" GARDOLO TRENTO"
823,29716,TNMM85101L,"(Traduzione di Google) La scuola è buona, mi hanno accolto bene, studiano con me, gli insegnanti sono gentili.(Originale)Школа хорошая, меня приняла хорошо, заниматься со мною, учителя добрые.(Traduzione di Google) La scuola è buona, mi hanno accolto bene, studiano con me, gli insegnanti sono gentili. …Altro","SCUOLA SECONDARIA DI PRIMO GRADO ""S. PEDROLLI"" GARDOLO TRENTO"
824,29811,TNRC009018,Istituto ben organizzato e variegato nelle varie attività.,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI
825,29811,TNRC009018,devo andarci a  settebre .non vedo l'ora,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI
826,29811,TNRC009018,"Buona palestra, bel torneo di pallavolo a 4 squadre..",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI
827,29811,TNRC009018,"Offre percorsi scolastici diurni, serali e per stranieri.",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI
828,29811,TNRC009018,Ci andrò a settembre .,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI
829,29811,TNRC009018,"Scuola moderna, efficiente e molto vivace!",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI
830,29811,TNRC009018,Una scuola fantastica !!,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI
831,29811,TNRC009018,Mio,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI
832,29811,TNRC009018,(Traduzione di Google) Sarà bianco2(Originale)Ci va albe2,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI
833,29812,TNRC00951N,Istituto ben organizzato e variegato nelle varie attività.,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE
834,29812,TNRC00951N,devo andarci a  settebre .non vedo l'ora,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE
835,29812,TNRC00951N,"Buona palestra, bel torneo di pallavolo a 4 squadre..",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE
836,29812,TNRC00951N,"Offre percorsi scolastici diurni, serali e per stranieri.",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE
837,29812,TNRC00951N,Ci andrò a settembre .,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE
838,29812,TNRC00951N,"Scuola moderna, efficiente e molto vivace!",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE
839,29812,TNRC00951N,Una scuola fantastica !!,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE
840,29812,TNRC00951N,Mio,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE
841,29812,TNRC00951N,(Traduzione di Google) Sarà bianco2(Originale)Ci va albe2,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE
842,29813,TNTD00901G,Istituto ben organizzato e variegato nelle varie attività.,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
843,29813,TNTD00901G,devo andarci a  settebre .non vedo l'ora,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
844,29813,TNTD00901G,"Buona palestra, bel torneo di pallavolo a 4 squadre..",ISTITUTO TECNICO PER IL SETTORE ECONOMICO
845,29813,TNTD00901G,"Offre percorsi scolastici diurni, serali e per stranieri.",ISTITUTO TECNICO PER IL SETTORE ECONOMICO
846,29813,TNTD00901G,Ci andrò a settembre .,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
847,29813,TNTD00901G,"Scuola moderna, efficiente e molto vivace!",ISTITUTO TECNICO PER IL SETTORE ECONOMICO
848,29813,TNTD00901G,Una scuola fantastica !!,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
849,29813,TNTD00901G,Mio,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
850,29813,TNTD00901G,(Traduzione di Google) Sarà bianco2(Originale)Ci va albe2,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
851,29814,TNTD00950X,Istituto ben organizzato e variegato nelle varie attività.,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
852,29814,TNTD00950X,devo andarci a  settebre .non vedo l'ora,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
853,29814,TNTD00950X,"Buona palestra, bel torneo di pallavolo a 4 squadre..",ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
854,29814,TNTD00950X,"Offre percorsi scolastici diurni, serali e per stranieri.",ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
855,29814,TNTD00950X,Ci andrò a settembre .,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
856,29814,TNTD00950X,"Scuola moderna, efficiente e molto vivace!",ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
857,29814,TNTD00950X,Una scuola fantastica !!,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
858,29814,TNTD00950X,Mio,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
