school_id,miur_code,text_review,school_name
"29908
",TNSD010009,Ottima scuola di secondo grado dove va mia figlia ottimi professori,"

                
LICEO ARTISTICO
            
"
"29909
",TNPS09000Q,Ottima scuola di secondo grado dove va mia figlia ottimi professori,"

                
LICEO LADINO DELLE LINGUE
            
"
"29910
",TNPS09000Q,Ottima scuola di secondo grado dove va mia figlia ottimi professori,"

                
LICEO SCIENTIFICO
            
"
"29912
",TNEE85003X,Ottima scuola di secondo grado dove va mia figlia ottimi professori,"

                
SCUOLA PRIMARIA ""DON L. GROSS"" POZZA DI FASSA
            
"
"29913
",TNEE85001T,Ottima scuola di secondo grado dove va mia figlia ottimi professori,"

                
SCUOLA PRIMARIA ""G. RIZZI"" CANAZEI
            
"
"29919
",TNRI015007,"Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove non solo c'è una maggiore attenzione, ma almeno non si spendono soldi inutilmente.Questi ragazzi vengono infatti ""dimenticati"".Se avete a cuore l'autostima di un ragazzo con BES consigliategli di starci alla larga.Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove …Altro","

                
ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI
            
"
"29920
",TNTN01500Q,"Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove non solo c'è una maggiore attenzione, ma almeno non si spendono soldi inutilmente.Questi ragazzi vengono infatti ""dimenticati"".Se avete a cuore l'autostima di un ragazzo con BES consigliategli di starci alla larga.Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove …Altro","

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
"
"29921
",TNTE045005,"Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove non solo c'è una maggiore attenzione, ma almeno non si spendono soldi inutilmente.Questi ragazzi vengono infatti ""dimenticati"".Se avete a cuore l'autostima di un ragazzo con BES consigliategli di starci alla larga.Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove …Altro","

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
"
"29922
",TNFP269STA,"Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove non solo c'è una maggiore attenzione, ma almeno non si spendono soldi inutilmente.Questi ragazzi vengono infatti ""dimenticati"".Se avete a cuore l'autostima di un ragazzo con BES consigliategli di starci alla larga.Ottima scuola per chi non ha problemi particolari ed è considerato bravo. Purtroppo alcuni docenti penosi li troverete qua come in un istituto pubblico. Per chi ha difficoltà nell'apprendimento, consiglio invece un istituto pubblico dove …Altro","

                
SETTORE SERVIZI
            
"
"29932
",nan,"In una bellissa location ,una vista sulle Dolomiti di Brenta,non possono che crescere bene","

                
Scuola dell'Infanzia di Andalo
            
"
"29944
",nan,Ottima scelta per mia figlia. Veramente soddisfatta!!!,"

                
Scuola dell'Infanzia di Borgo Sacco
            
"
"29944
",nan,Ottima scuola materna.,"

                
Scuola dell'Infanzia di Borgo Sacco
            
"
"29946
",nan,Ottimo posto per bambini.,"

                
Scuola dell'Infanzia di Borgo Valsugana
            
"
"30080
",nan, Professionalità,"

                
Scuola dell'Infanzia di Pieve Tesino
            
"
"30090
",nan,"Qui i bimbi,trovano la serenità di un ambiente famigliare. Sono amati e coccolati    ","

                
Scuola dell'Infanzia di Povo
            
"
"30090
",nan,Bellissimo,"

                
Scuola dell'Infanzia di Povo
            
"
"30182
",nan,Qualità e professionalità,"

                
Scuola dell'Infanzia di Trento  ""Pedrotti""
            
"
"30194
",nan,Ottima scuola pubblica,"

                
Scuola dell'Infanzia di Trento Cognola ""B. Kofler""
            
"
"30026
",nan,Ottima scuola materna con super cuoco.,"

                
Scuola dell'Infanzia di Madrano
            
"
"30026
",nan,"Ma è una scuola elementare, non materna!!","

                
Scuola dell'Infanzia di Madrano
            
"
"30120
",nan, Professionalità,"

                
Scuola dell'Infanzia di Rovereto ""Rosmini""
            
"
"30120
",nan,E` l'asilo piu`eccezionale che ci sia,"

                
Scuola dell'Infanzia di Rovereto ""Rosmini""
            
"
"30120
",nan, Professionalità,"

                
Scuola dell'Infanzia di Rovereto ""Rosmini""
            
"
"29704
",TNEE85806N,"L'edificio, ubicato nel centro storico del paese, è stato inaugurato nel 1955.La pianta riproduce nella sua forma il profilo della lettera H, sostenuta da numerose colonne che creano due ampi spazi coperti , utilissimi per il gioco nelle giornate di pioggia.Si accede dal cortile attraverso due entrate: una ad ovest dotata di una doppia ed ampia scalinata e custodita negli orari stabiliti dal "" vigile"" e una ad est priva di barriere architettoniche ed accessibile anche ai mezzi di servizio. Il cortile che circonda la scuola è molto ampio e presenta un'equilibrata distribuzione fra gli spazi verdi e quelli destinati al gioco.Il Comune di Trento ha provveduto ad una sistemazione degli spazi con attrezzatura per il gioco e l' educazione motoria. (campo di mini basket e volley).Attualmente tutto l'edificio è a norma di legge, l'impianto elettrico è stato adeguato alle norme CEE ed è riscaldato da un impianto a metano.L'edificio, ubicato nel centro storico del paese, è stato inaugurato nel 1955.La pianta riproduce nella sua forma il profilo della lettera H, sostenuta da numerose colonne che creano due ampi spazi coperti , utilissimi per il gioco nelle …Altro","

                
SCUOLA PRIMARIA ""A. DEGASPERI"" SARDAGNA
            
"
"29705
",TNEE85802D,Ho ascoltato l'Altalena e mi sono proprio goduto il video. Vi ringrazio per essere stati quasi gli unici ad aver allietato il natale di un vecchio preside in pensione. Mando a tutti i bambini della scuola un calorosissimo augurio di essere sempre felici e buoni.,"

                
SCUOLA PRIMARIA ""A. SCHMID"" CRISTO RE TRENTO
            
"
"29705
",TNEE85802D,Non metto 0 stelle perchè non posso metterle ma se le meriterebbe,"

                
SCUOLA PRIMARIA ""A. SCHMID"" CRISTO RE TRENTO
            
"
"29705
",TNEE85802D,Molto belle.Professori fantastici.Pieno di iniziative. Che bei ricordi,"

                
SCUOLA PRIMARIA ""A. SCHMID"" CRISTO RE TRENTO
            
"
"29705
",TNEE85802D,Scuola migliore al mondo 😍😍,"

                
SCUOLA PRIMARIA ""A. SCHMID"" CRISTO RE TRENTO
            
"
"29705
",TNEE85802D,Ciao,"

                
SCUOLA PRIMARIA ""A. SCHMID"" CRISTO RE TRENTO
            
"
"29706
",TNEE85801C,Ho ascoltato l'Altalena e mi sono proprio goduto il video. Vi ringrazio per essere stati quasi gli unici ad aver allietato il natale di un vecchio preside in pensione. Mando a tutti i bambini della scuola un calorosissimo augurio di essere sempre felici e buoni.,"

                
SCUOLA PRIMARIA ""BEATO S. BELLESINI"" TRENTO
            
"
"29706
",TNEE85801C,Non metto 0 stelle perchè non posso metterle ma se le meriterebbe,"

                
SCUOLA PRIMARIA ""BEATO S. BELLESINI"" TRENTO
            
"
"29706
",TNEE85801C,Molto belle.Professori fantastici.Pieno di iniziative. Che bei ricordi,"

                
SCUOLA PRIMARIA ""BEATO S. BELLESINI"" TRENTO
            
"
"29706
",TNEE85801C,Scuola migliore al mondo 😍😍,"

                
SCUOLA PRIMARIA ""BEATO S. BELLESINI"" TRENTO
            
"
"29706
",TNEE85801C,Ciao,"

                
SCUOLA PRIMARIA ""BEATO S. BELLESINI"" TRENTO
            
"
"29708
",TNEE85803E,Bella scuola elementare del quartiere Vela. Dimensione giusta e insegnanti bravi. Fuori ci sono posti macchina per l'accompagnamento dei bambini.,"

                
SCUOLA PRIMARIA ""SAN VIGILIO"" VELA
            
"
"29710
",TNMM85801B,Ho ascoltato l'Altalena e mi sono proprio goduto il video. Vi ringrazio per essere stati quasi gli unici ad aver allietato il natale di un vecchio preside in pensione. Mando a tutti i bambini della scuola un calorosissimo augurio di essere sempre felici e buoni.,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. MANZONI"" TRENTO
            
"
"29710
",TNMM85801B,Non metto 0 stelle perchè non posso metterle ma se le meriterebbe,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. MANZONI"" TRENTO
            
"
"29710
",TNMM85801B,Molto belle.Professori fantastici.Pieno di iniziative. Che bei ricordi,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. MANZONI"" TRENTO
            
"
"29710
",TNMM85801B,Scuola migliore al mondo 😍😍,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. MANZONI"" TRENTO
            
"
"29710
",TNMM85801B,Ciao,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. MANZONI"" TRENTO
            
"
"29732
",TNEE844101,"La scuola, fondamentale elemento per la formazione durante la crescita si rivela indispensabile specialmente nella sua fase primaria , quando i bambini iniziano ad apprendere le prime informazioni cosiddette esterne rispetto a quelle acquisite prima esclusivamente recepite dalla famiglia e dall'ambiente domestico ,oppure dalla società, seppur in ambito ridotto in quanto le frequentazioni in così giovane età sono ovviamente limitate. Lo scopo di essa è ovviamente fornire preparazione necessaria alla crescita incrementando le conoscenze che aiuteranno i bambini a crearsi opinioni proprie preparandosi così alle scuole di livello secondario.La scuola, fondamentale elemento per la formazione durante la crescita si rivela indispensabile specialmente nella sua fase primaria , quando i bambini iniziano ad apprendere le prime informazioni cosiddette esterne rispetto a quelle …Altro","

                
SCUOLA PRIMARIA PIETRAMURATA
            
"
"29732
",TNEE844101,Scuola storica e sempre pulita,"

                
SCUOLA PRIMARIA PIETRAMURATA
            
"
"29738
",TNMM84403G,Best scuola ever,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""NUOVA EUROPA"" DRO
            
"
"29751
",TNEE84606B,Rustrutturata pochi anni fa ma gia con parecchi problemi. Personale docente con cui la mia famiglia ha avuto esperienza decisamente incompetente e dirigente scolastico titalmente inutile e disinteressato (molte parole ma nessun fatto),"

                
SCUOLA PRIMARIA ""L. VICENTINI"" NOMI
            
"
"29755
",TNMM846015,Non mi piace,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. FRANK"" VILLA LAGARINA
            
"
"29403
",nan,Una bellissima struttura con un panorama pazzesco!,"

                
Scuola dell'Infanzia di Terragnolo Piazza
            
"
"134612
",TNTN04500G,è una scuola bellissima,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
"
"29413
",TNTN04500G,è una scuola bellissima,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
"
"29414
",TNPS00500B,è una scuola bellissima,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
"
"29415
",TN1E00800N,è una scuola bellissima,"

                
SCUOLA PRIMARIA GARDASCUOLA ARCO
            
"
"29416
",TN1M00800V,è una scuola bellissima,"

                
SCUOLA SECONDARIA DI PRIMO GRADO GARDASCUOLA ARCO
            
"
"29419
",TNCF002001,"Non ho parole per descrivere le orrendi esperienze trascorse, Dirigente che fa regole scomode, inutili e pericolose per altri studenti e c'è la possibilità di lasciare gli studenti senza mangiare se gli viene sequestrato il telefono e questi vanno in mensa. Ora davvero penso di cambiare scuola dopo le ""utilissime regole"" della dirigente incapace di fare delle regole però brava a far cadere nel baratro tale istituto.Non ho parole per descrivere le orrendi esperienze trascorse, Dirigente che fa regole scomode, inutili e pericolose per altri studenti e c'è la possibilità di lasciare gli studenti senza mangiare se gli viene sequestrato il telefono e …Altro","

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29419
",TNCF002001,mi é caduta una tenda in testa,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29419
",TNCF002001,"Servizio lento, segreteria poco organizzata. Come scuola è funzionale","

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29419
",TNCF002001,La scuola più bella di rovereto,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29419
",TNCF002001,Buon centro formazione per la città e dintorni .,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29419
",TNCF002001,(Traduzione di Google) Ottima scuola professionale e International STEAM School!(Originale)Excellent vocational school and International STEAM School!(Traduzione di Google) Ottima scuola professionale e International STEAM School! …Altro,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
"
"29420
",nan,"Non ho parole per descrivere le orrendi esperienze trascorse, Dirigente che fa regole scomode, inutili e pericolose per altri studenti e c'è la possibilità di lasciare gli studenti senza mangiare se gli viene sequestrato il telefono e questi vanno in mensa. Ora davvero penso di cambiare scuola dopo le ""utilissime regole"" della dirigente incapace di fare delle regole però brava a far cadere nel baratro tale istituto.Non ho parole per descrivere le orrendi esperienze trascorse, Dirigente che fa regole scomode, inutili e pericolose per altri studenti e c'è la possibilità di lasciare gli studenti senza mangiare se gli viene sequestrato il telefono e …Altro","

                
SETTORE INDUSTRIA E ARTIGIANATO SERALE
            
"
"29420
",nan,mi é caduta una tenda in testa,"

                
SETTORE INDUSTRIA E ARTIGIANATO SERALE
            
"
"29420
",nan,"Servizio lento, segreteria poco organizzata. Come scuola è funzionale","

                
SETTORE INDUSTRIA E ARTIGIANATO SERALE
            
"
"29420
",nan,La scuola più bella di rovereto,"

                
SETTORE INDUSTRIA E ARTIGIANATO SERALE
            
"
"29420
",nan,Buon centro formazione per la città e dintorni .,"

                
SETTORE INDUSTRIA E ARTIGIANATO SERALE
            
"
"29420
",nan,(Traduzione di Google) Ottima scuola professionale e International STEAM School!(Originale)Excellent vocational school and International STEAM School!(Traduzione di Google) Ottima scuola professionale e International STEAM School! …Altro,"

                
SETTORE INDUSTRIA E ARTIGIANATO SERALE
            
"
"29422
",TNEE84801T,"Ho frequentato la scuola elementare da bambino classe 79 , ringrazio le maestre del tempo per l'impegno che hanno messo per seguirmi, purtroppo la volontà era poca 😉","

                
SCUOLA PRIMARIA ""A. BETTA"" ALA
            
"
"29428
",TNEE821041,Bidelle simpatiche,"

                
SCUOLA PRIMARIA MATTARELLO
            
"
"29430
",TNMM82102T,Mia figlia ha frequentato elementari e medie. Esperienza negativa.,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. FOGAZZARO"" MATTARELLO
            
"
"29430
",TNMM82102T,"La mia bambina si trova benissimo,  é felice ! Credo che non esista feedback migliore della felicità dei propri figli.","

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. FOGAZZARO"" MATTARELLO
            
"
"29444
",TNMM86001B,Altra scuola storica.,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""ALTA VALLAGARINA"" VOLANO
            
"
"29454
",TNEE84004A,"Fatta nuova da poco, tecnologica e non gli manca  niente 👍👍👍","

                
SCUOLA PRIMARIA ROMARZOLLO
            
"
"29607
",TNEE81402Q,"Scuola primaria in una buona posizione nella realtà territoriale di Pergine. Il personale docente è competente, l'edificio scolastico meriterebbe una ristrutturazione, ma nel complesso è buono, ben fornito e gli spazi sono molti.","

                
SCUOLA PRIMARIA ""DON L. MILANI"" PERGINE VALSUGANA
            
"
"29612
",TNMM81401N,"Troppi baby maranza, rovinano l'esperienza","

                
SCUOLA SECONDARIA DI PRIMO GRADO ""C. ANDREATTA"" PERGINE VALSUGANA
            
"
"29612
",TNMM81401N,Solo pulizie,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""C. ANDREATTA"" PERGINE VALSUGANA
            
"
"29614
",TNEE81501E,"Ottima scuola elentare, bravissime maestre.","

                
SCUOLA PRIMARIA ""G. RODARI"" PERGINE VALSUGANA
            
"
"29615
",TNEE81502G,Piccola scuola elementare di paese è stata da poco ampliata e dispone di una bellissima nuova palestra. Lo spazio circostante per le ore ricreative è vasto e ben tenuto. Gli insegnanti sono molto competenti e disponibili. Molto pulita e organizzata.,"

                
SCUOLA PRIMARIA CANALE
            
"
"29616
",TNEE81504N,"Bella scuola, insegnati in gamba.","

                
SCUOLA PRIMARIA MADRANO
            
"
"29645
",TNEE85903A,"Le mie elementari, stupende dentro e fuori","

                
SCUOLA PRIMARIA ""M. K. GANDHI"" ROVERETO
            
"
"29646
",TNMM859017,Vado a scuola qua,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""L. NEGRELLI"" ROVERETO
            
"
"29646
",TNMM859017,Figo,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""L. NEGRELLI"" ROVERETO
            
"
"29646
",TNMM859017,Bene,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""L. NEGRELLI"" ROVERETO
            
"
"29646
",TNMM859017,Ed,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""L. NEGRELLI"" ROVERETO
            
"
"29653
",TNEE80102N,La scuola del paese! Bella struttura ben servita.,"

                
SCUOLA PRIMARIA ""A. DEGASPERI"" PIEVE TESINO
            
"
"29655
",TNEE80104Q,Personale competente e disponibile. Si accede su appuntamento,"

                
SCUOLA PRIMARIA SAMONE
            
"
"29656
",TNEE80105R,"Queste sono le elementari che hanno fatto la mia infanzia, credo che 5 stelle sia il voto minimo che si possa dare.In più sono state marche ristrutturate, hanno una palestra, una mensa e un'aula informatica da far invidia alle superiori.Bellissima scuola.","

                
SCUOLA PRIMARIA SCURELLE
            
"
"29657
",TNEE80106T,La scuola del paese! Bella struttura ben servita.,"

                
SCUOLA PRIMARIA STRIGNO
            
"
"29658
",TNEE80107V,La scuola del paese! Bella struttura ben servita.,"

                
SCUOLA PRIMARIA VILLA AGNEDO
            
"
"29659
",TNMM80102L,La scuola del paese! Bella struttura ben servita.,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""O. BRENTARI"" STRIGNO
            
"
"29564
",TNEE83704E,(Traduzione di Google) Ottima educazione e attenzione umana(Originale)Excelente educación y atención humana(Traduzione di Google) Ottima educazione e attenzione umana(Originale) …Altro,"

                
SCUOLA PRIMARIA CAMPO LOMASO
            
"
"29574
",TNEE825037,E una bella scuola,"

                
SCUOLA PRIMARIA ""A. FRANK"" ZAMBANA
            
"
"29577
",TNMM825014,Che bei ricordi....La mia giovinezza...Dal 1979 all 84.....😂😂😂😂Si un asinaccio....Però tutto è servito per far di me ciò che ora sono.GrazieChe bei ricordi....La mia giovinezza...Dal 1979 all 84..... …Altro,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. STAINER"" LAVIS
            
"
"29577
",TNMM825014,Buona Istruzione,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. STAINER"" LAVIS
            
"
"29581
",TNEE818012,"Scuola è nuova, ben attrezzata e ben gestita. Da per tutti i corridoi ci sono esposti i prodotti di studi e di lezzioni fatti dai bambini. C'è ottima sala della musica. Due sale sportive, grande mensa. Sono stato qua per causa del lavoro, per questo sono entrato quasi nel tutti posti della scuola e rimasto con buon impressione. Sarei soddisfatto, se i miei figli vengono a studiare qua.Scuola è nuova, ben attrezzata e ben gestita. Da per tutti i corridoi ci sono esposti i prodotti di studi e di lezzioni fatti dai bambini. C'è ottima sala della musica. Due sale sportive, grande mensa. Sono stato qua per causa del lavoro, …Altro","

                
SCUOLA PRIMARIA ""PADRE B. MARTINELLI"" CALCERANICA AL LAGO
            
"
"29581
",TNEE818012,Mi piace molto questa scuola ma quando ero in 5 (quinta) la ho dovuto lasciare perchè mi ero strasferita qui in inghilterra☹️,"

                
SCUOLA PRIMARIA ""PADRE B. MARTINELLI"" CALCERANICA AL LAGO
            
"
"29582
",TNEE818034,"Scuola è nuova, ben attrezzata e ben gestita. Da per tutti i corridoi ci sono esposti i prodotti di studi e di lezzioni fatti dai bambini. C'è ottima sala della musica. Due sale sportive, grande mensa. Sono stato qua per causa del lavoro, per questo sono entrato quasi nel tutti posti della scuola e rimasto con buon impressione. Sarei soddisfatto, se i miei figli vengono a studiare qua.Scuola è nuova, ben attrezzata e ben gestita. Da per tutti i corridoi ci sono esposti i prodotti di studi e di lezzioni fatti dai bambini. C'è ottima sala della musica. Due sale sportive, grande mensa. Sono stato qua per causa del lavoro, …Altro","

                
SCUOLA PRIMARIA LEVICO TERME
            
"
"29582
",TNEE818034,Mi piace molto questa scuola ma quando ero in 5 (quinta) la ho dovuto lasciare perchè mi ero strasferita qui in inghilterra☹️,"

                
SCUOLA PRIMARIA LEVICO TERME
            
"
"29583
",TNMM818011,"Scuola è nuova, ben attrezzata e ben gestita. Da per tutti i corridoi ci sono esposti i prodotti di studi e di lezzioni fatti dai bambini. C'è ottima sala della musica. Due sale sportive, grande mensa. Sono stato qua per causa del lavoro, per questo sono entrato quasi nel tutti posti della scuola e rimasto con buon impressione. Sarei soddisfatto, se i miei figli vengono a studiare qua.Scuola è nuova, ben attrezzata e ben gestita. Da per tutti i corridoi ci sono esposti i prodotti di studi e di lezzioni fatti dai bambini. C'è ottima sala della musica. Due sale sportive, grande mensa. Sono stato qua per causa del lavoro, …Altro","

                
SCUOLA SECONDARIA DI PRIMO GRADO ""G. B. DE GASPARIS"" LEVICO TERME
            
"
"29583
",TNMM818011,Mi piace molto questa scuola ma quando ero in 5 (quinta) la ho dovuto lasciare perchè mi ero strasferita qui in inghilterra☹️,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""G. B. DE GASPARIS"" LEVICO TERME
            
"
"29593
",TNEE82407G,"Un ottimo istituto ,e grandi ricordi","

                
SCUOLA PRIMARIA ""L. Nicolussi"" MOLVENO
            
"
"29479
",TNEE812024,"Bella struttura, effettuati lavori recentemente. È presente una palestra spaziosa","

                
SCUOLA PRIMARIA GRIGNO
            
"
"29480
",TNMM812012,Scuola ristrutturata di recente in modo originale e colorato.,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""ORA E VEGLIA"" BORGO VALSUGANA
            
"
"29480
",TNMM812012,Personale molto istruito e ottima scuola,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""ORA E VEGLIA"" BORGO VALSUGANA
            
"
"29481
",TNMM812023,"Bella struttura, effettuati lavori recentemente. È presente una palestra spaziosa","

                
SCUOLA SECONDARIA DI PRIMO GRADO ""S. FANTE"" GRIGNO
            
"
"29493
",TNEE82206V,"Scuola primaria in una buona posizione nella realtà territoriale di Pergine. Il personale docente è competente, l'edificio scolastico meriterebbe una ristrutturazione, ma nel complesso è buono, ben fornito e gli spazi sono molti.","

                
SCUOLA PRIMARIA ""DON L. MILANI"" LASES
            
"
"29495
",TNEE822081,"La scuola è dotata di una bella palestra. Parquet molto bello, alta e ben strutturata per le partite con spazi per il pubblico nelle tribune sul campo e sulla balconata. Parcheggio esterno ampio.","

                
SCUOLA PRIMARIA ""P. SARTORI"" SOVER
            
"
"29499
",TNMM82201L,"La scuola è dotata di una bella palestra. Parquet molto bello, alta e ben strutturata per le partite con spazi per il pubblico nelle tribune sul campo e sulla balconata. Parcheggio esterno ampio.","

                
SCUOLA SECONDARIA DI PRIMO GRADO ""A. VIELMETTI"" CEMBRA
            
"
"29664
",TNEE826033,"Bel complesso nuovo, siamo venuti x una partita di Pallavolo,ed abbiamo ammirato questa palestra..","

                
SCUOLA PRIMARIA TAIO
            
"
"29664
",TNEE826033,Io ho 50 anni e vivo in sicilia pro credo di aver fatto la scuola elementare a taio mi piacerebbe sapere se ce qualcuno che  42 anni fa andava a scuola li con me,"

                
SCUOLA PRIMARIA TAIO
            
"
"29664
",TNEE826033,Bellissima scuola. Io sono uno studente e posso assicurare che è attrezzatissima!,"

                
SCUOLA PRIMARIA TAIO
            
"
"29664
",TNEE826033,Numero telefonico errato o non utilizzabile,"

                
SCUOLA PRIMARIA TAIO
            
"
"29665
",TNMM826021,"Bel complesso nuovo, siamo venuti x una partita di Pallavolo,ed abbiamo ammirato questa palestra..","

                
SCUOLA SECONDARIA DI PRIMO GRADO ""F. BARBACOVI"" COREDO
            
"
"29665
",TNMM826021,Io ho 50 anni e vivo in sicilia pro credo di aver fatto la scuola elementare a taio mi piacerebbe sapere se ce qualcuno che  42 anni fa andava a scuola li con me,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""F. BARBACOVI"" COREDO
            
"
"29665
",TNMM826021,Bellissima scuola. Io sono uno studente e posso assicurare che è attrezzatissima!,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""F. BARBACOVI"" COREDO
            
"
"29665
",TNMM826021,Numero telefonico errato o non utilizzabile,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""F. BARBACOVI"" COREDO
            
"
"29666
",TNMM82601X,"Bel complesso nuovo, siamo venuti x una partita di Pallavolo,ed abbiamo ammirato questa palestra..","

                
SCUOLA SECONDARIA DI PRIMO GRADO ""F. BARBACOVI"" TAIO
            
"
"29666
",TNMM82601X,Io ho 50 anni e vivo in sicilia pro credo di aver fatto la scuola elementare a taio mi piacerebbe sapere se ce qualcuno che  42 anni fa andava a scuola li con me,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""F. BARBACOVI"" TAIO
            
"
"29666
",TNMM82601X,Bellissima scuola. Io sono uno studente e posso assicurare che è attrezzatissima!,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""F. BARBACOVI"" TAIO
            
"
"29666
",TNMM82601X,Numero telefonico errato o non utilizzabile,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""F. BARBACOVI"" TAIO
            
"
"29677
",TNEE81901T,"La scuola prende il nome dal pittore italiano Umberto Moggioli nato il 25 giugno 1886 Moggioli produce alcuni dei suoi capolavori, come ""Il ponte verde"" (1911), ""Cipresso Gemello"" (1912) e ""Primavera a Mazzorbo"" (1913), che ritraggono luoghi solitari e silenziosi, vicini alla sua attitudine contemplativa.","

                
SCUOLA PRIMARIA ""U. MOGGIOLI"" POVO
            
"
"29678
",TNMM81901R,Ho appena finito gli esami e questa fantastica scuola non la rivedrò per un bel po'.Ringrazio tutti i professori che mi hanno insegnato per questi 3 anni.,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""G. PASCOLI"" POVO
            
"
"29678
",TNMM81901R,Ottima scuola,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""G. PASCOLI"" POVO
            
"
"29680
",TNEE820012,Come esperienza posso raccontare quella di una bambina della classe bilingue che grazie ha lezioni interessanti e interattive che all'età di 15 anni sta cercando di raggiungere il livello c1 in inglese e il b2 in tedesco,"

                
SCUOLA PRIMARIA ""E. BERNARDI"" COGNOLA
            
"
"29684
",TNMM820011,"Scuola media ampia, dotata di palestra, piscina scolastica, campo da pallavolo esterno e grande cortile.","

                
SCUOLA SECONDARIA DI PRIMO GRADO ""ARGENTARIO"" TRENTO
            
"
"29684
",TNMM820011,"Formazione generale ottima, ho bei ricordi dei tempi delle medie","

                
SCUOLA SECONDARIA DI PRIMO GRADO ""ARGENTARIO"" TRENTO
            
"
"29684
",TNMM820011,👌🏻,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""ARGENTARIO"" TRENTO
            
"
"29688
",TNEE85602T,"Mia figlia si è trovata molto bene, e ha imparato a sufficienza tutto il programma, la scuola e molto bella: uno stagno, due cortili, un orto, un forno, un aula all' aperto e una grandissima biblioteca. L'unico lato negativo è la palestra, è un po' piccola! Ma per il resto OTTIMA!","

                
SCUOLA PRIMARIA ""G. B. DE GASPARI"" TRENTO
            
"
