InstituteName,SchoolAddress,SchoolName,Municipality,PhoneNumber
Scuola dell'infanzia di Crosano,"Via S Biagio, 30 38060",Scuola dell'Infanzia di Crosano,BRENTONICO,0464-395693
Scuola dell'infanzia di Dambel,"Via Garibaldi, 33 38010",,DAMBEL,0463-437181
Scuola dell'infanzia di Dambel,"Via Garibaldi, 33 38010",Scuola dell'Infanzia di Dambel,DAMBEL,0463-437181
Scuola dell'infanzia di Dimaro,"Via Alla Chiesa - Dimaro, 26 38025",,DIMARO FOLGARIDA,0463-974301
Scuola dell'infanzia di Dimaro,"Via Alla Chiesa - Dimaro, 26 38025",Scuola dell'Infanzia di Dimaro,DIMARO FOLGARIDA,0463-974301
Scuola dell'infanzia di Faver,"Via Perlaia - Faver, 17 38030",,ALTAVALLE,328 7310914
Scuola dell'infanzia di Faver,"Via Perlaia - Faver, 17 38030",Scuola dell'Infanzia di Faver,ALTAVALLE,328 7310914
Scuola dell'infanzia di Fiavè,"Piazza S Sebastiano, 24 38075",,FIAVE',0465-735129
Scuola dell'infanzia di Fiavè,"Piazza S Sebastiano, 24 38075",Scuola dell'Infanzia di Fiavè,FIAVE',0465-735129
Scuola dell'infanzia di Fiera di Primiero,"Viale Marconi - Pieve, 1 38054",,PRIMIERO SAN MARTINO DI CASTROZZA,0439-762196
Scuola dell'infanzia di Fiera di Primiero,"Viale Marconi - Pieve, 1 38054",Scuola dell'Infanzia di Fiera di Primiero,PRIMIERO SAN MARTINO DI CASTROZZA,0439-762196
Scuola dell'infanzia di Fondo,"Piazza Don Stefenelli - Fondo, 5 38020",,BORGO D'ANAUNIA,0463-831254
Scuola dell'infanzia di Fondo,"Piazza Don Stefenelli - Fondo, 5 38020",Scuola dell'Infanzia di Fondo,BORGO D'ANAUNIA,0463-831254
Scuola dell'infanzia di Fornace,"Via Del Borgolet, 16 38040",,FORNACE,0461-849351
Scuola dell'infanzia di Fornace,"Via Del Borgolet, 16 38040",Scuola dell'Infanzia di Fornace,FORNACE,0461-849351
Scuola dell'infanzia di Gardolo,"Via S Anna, 9 38121",,TRENTO,0461-990296
Scuola dell'infanzia di Gardolo,"Via S Anna, 9 38121",Scuola dell'Infanzia di Gardolo,TRENTO,0461-990296
Scuola dell'infanzia di Ghiaie di Gardolo,"Via del Loghét, 69 38121",,TRENTO,0461-990050
ISTITUTO COMPRENSIVO TRENTO 6,"Via Canelli - Sopramonte, 1 38123",SCUOLA PRIMARIA &quot;S. PERTINI&quot; SOPRAMONTE,TRENTO,0461/236214
ISTITUTO COMPRENSIVO TRENTO 6,"Localita La Vela, 3 38121",SCUOLA PRIMARIA &quot;SAN VIGILIO&quot; VELA,TRENTO,0461/236214
ISTITUTO COMPRENSIVO TRENTO 6,"Via di Coltura, 7 38123",SCUOLA PRIMARIA CADINE,TRENTO,0461/236214
ISTITUTO COMPRENSIVO TRENTO 6,"Corso Buonarroti, 50 38122",SCUOLA SECONDARIA DI PRIMO GRADO &quot;A. MANZONI&quot; TRENTO,TRENTO,0461/236214
ISTITUTO COMPRENSIVO VAL RENDENA,"Via Serafini - Madonna di Campiglio, 9 38070",SCUOLA PRIMARIA &quot;G. B. RIGHI&quot; MADONNA DI CAMPIGLIO,TRE VILLE,0465/501139
ISTITUTO COMPRENSIVO VAL RENDENA,"Via Collini Borciol, 18 38086",SCUOLA PRIMARIA &quot;N. BOLOGNINI&quot; PINZOLO,PINZOLO,0465/501139
ISTITUTO COMPRENSIVO VAL RENDENA,"Frazione Fisto,  112 38088",SCUOLA PRIMARIA &quot;S. MASSARI&quot; SPIAZZO RENDENA,SPIAZZO,0465/501139
ISTITUTO COMPRENSIVO VAL RENDENA,"Via Regina Elena, 43 38080",SCUOLA PRIMARIA &quot;T. GIUSTINA&quot; CADERZONE,CADERZONE TERME,0465/501139
ISTITUTO COMPRENSIVO VAL RENDENA,"Via Presanella, 23 38086",SCUOLA PRIMARIA &quot;V. GABRIOTTI&quot; GIUSTINO,GIUSTINO,0465/501139
ISTITUTO COMPRENSIVO VAL RENDENA,"Via Verdi, 18/B 38080",SCUOLA PRIMARIA CARISOLO,CARISOLO,0465/501139
ISTITUTO COMPRENSIVO VAL RENDENA,"Via Dare - Dare, 111 38080",SCUOLA PRIMARIA DARE',PORTE DI RENDENA,0465/501139
ISTITUTO COMPRENSIVO VAL RENDENA,"Frazione Fisto,  112 38088",SCUOLA SECONDARIA DI PRIMO GRADO &quot;B. DE AVERARIA&quot; SPIAZZO RENDENA,SPIAZZO,0465/501139
ISTITUTO COMPRENSIVO VAL RENDENA,"Via Serafini - Madonna di Campiglio, 9 38070",SCUOLA SECONDARIA DI PRIMO GRADO &quot;G. B. RIGHI&quot; MADONNA DI CAMPIGLIO,TRE VILLE,0465/501139
ISTITUTO COMPRENSIVO VAL RENDENA,"Via Collini Borciol, 18 38086",SCUOLA SECONDARIA DI PRIMO GRADO &quot;L. DA VINCI&quot; PINZOLO,PINZOLO,0465/501139
ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO,"Via Roma - Vezzano, 3 38070",,VALLELAGHI,0461/864026
ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO,"Piazza Maria Assunta - Calavino, 1 38076",SCUOLA PRIMARIA CALAVINO,MADRUZZO,0461/864026
ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO,"Via Don Negri, 21 38073",SCUOLA PRIMARIA CAVEDINE,CAVEDINE,0461/864026
ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO,"Piazza Repubblica,  1 38074",SCUOLA PRIMARIA DRO,DRO,0461/864026
ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO,"Piazza Mercato,   38074",SCUOLA PRIMARIA PIETRAMURATA,DRO,0461/864026
ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO,"Via Caffaro - Sarche - Calavino, 2 38076",SCUOLA PRIMARIA SARCHE CALAVINO,MADRUZZO,0461/864026
ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO,"Via Degasperi - Terlago, 5 38070",SCUOLA PRIMARIA TERLAGO,VALLELAGHI,0461/864026
ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO,"Via Roma - Vezzano, 3 38070",SCUOLA PRIMARIA VEZZANO,VALLELAGHI,0461/864026
ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO,"Via Don Negri, 21 38073",SCUOLA PRIMARIA VIGO CAVEDINE,CAVEDINE,0461/864026
ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO,"Via XXV Aprile, 7 38073",SCUOLA SECONDARIA DI PRIMO GRADO &quot;C. MADRUZZO&quot; CAVEDINE,CAVEDINE,0461/864026
ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO,"Via S Antonio, 17 38074",SCUOLA SECONDARIA DI PRIMO GRADO &quot;NUOVA EUROPA&quot; DRO,DRO,0461/864026
ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO,"Via Roma - Vezzano, 3 38070",SCUOLA SECONDARIA DI PRIMO GRADO &quot;S. BELLESINI&quot; VEZZANO,VALLELAGHI,0461/864026
ISTITUTO COMPRENSIVO VALLE DI LEDRO,"Via Falcone e Borsellino - Bezzecca, 2 38067",,LEDRO,0464/592800
ISTITUTO COMPRENSIVO VALLE DI LEDRO,"Via dei Concei - Enguiso - Concei, 27 38067",SCUOLA PRIMARIA &quot;O. FERRARI&quot; ENGUISO,LEDRO,0464/592800
ISTITUTO COMPRENSIVO VALLE DI LEDRO,"Via Sartori - Molina di Ledro, 27 38067",SCUOLA PRIMARIA MOLINA DI LEDRO,LEDRO,0464/592800
ISTITUTO COMPRENSIVO VALLE DI LEDRO,"Piazza Milin - Tiarno di Sopra, 14 38067",SCUOLA PRIMARIA TIARNO DI SOPRA,LEDRO,0464/592800
ISTITUTO COMPRENSIVO VALLE DI LEDRO,"Via Falcone e Borsellino - Bezzecca, 2 38067",SCUOLA SECONDARIA DI PRIMO GRADO &quot;G. GARIBALDI&quot; BEZZECCA,LEDRO,0464/592800
ISTITUTO COMPRENSIVO VIGOLO VATTARO,"Via Garibaldi - Vigolo Vattaro, 8 38049",,ALTOPIANO DELLA VIGOLANA,0461/848878
ISTITUTO COMPRENSIVO VIGOLO VATTARO,"Via Venezia - Bosentino, 12/A 38049",SCUOLA PRIMARIA &quot;A. FOGAZZARO&quot; VATTARO,ALTOPIANO DELLA VIGOLANA,0461/848878
ISTITUTO COMPRENSIVO VIGOLO VATTARO,"Via Don Rossi - Centa San Nicolo, 4 38049",SCUOLA PRIMARIA &quot;DON T. SEGNANA&quot; CENTA SAN NICOLO',ALTOPIANO DELLA VIGOLANA,0461/848878
ISTITUTO COMPRENSIVO VIGOLO VATTARO,"Via Garibaldi - Vigolo Vattaro, 8 38049",SCUOLA PRIMARIA VIGOLO VATTARO,ALTOPIANO DELLA VIGOLANA,0461/848878
ISTITUTO COMPRENSIVO VIGOLO VATTARO,"Via Garibaldi - Vigolo Vattaro, 8 38049",SCUOLA SECONDARIA DI PRIMO GRADO VIGOLO VATTARO,ALTOPIANO DELLA VIGOLANA,0461/848878
ISTITUTO COMPRENSIVO VILLA LAGARINA,"Via Stockstadt Am Rhein, 3 38060",,VILLA LAGARINA,0464/411312
ISTITUTO COMPRENSIVO VILLA LAGARINA,"Via Romani, 12 38060",SCUOLA PRIMARIA &quot;L. VICENTINI&quot; NOMI,NOMI,0464/411312
ISTITUTO COMPRENSIVO VILLA LAGARINA,"Piazzale Colonello Angheben, 5 38060",SCUOLA PRIMARIA &quot;R. GALVAGNI&quot; POMAROLO,POMAROLO,0464/411312
ISTITUTO COMPRENSIVO VILLA LAGARINA,"Via Verdi, 44 38060",SCUOLA PRIMARIA NOGAREDO,NOGAREDO,0464/411312
ISTITUTO COMPRENSIVO CENTRO VALSUGANA,"Via Don Meggio, 2/A 38050",,RONCEGNO TERME,0461/764581
ISTITUTO COMPRENSIVO CENTRO VALSUGANA,"Piazza Municipio, 5 38050",SCUOLA PRIMARIA &quot;C. CORRADI&quot; NOVALEDO,NOVALEDO,0461/764581
ISTITUTO COMPRENSIVO CENTRO VALSUGANA,"Via Baldessari, 15 38050",SCUOLA PRIMARIA &quot;P. MARTINELLI&quot; RONCEGNO TERME,RONCEGNO TERME,0461/764581
ISTITUTO COMPRENSIVO CENTRO VALSUGANA,"Piazza Municipio, 4 38050",SCUOLA PRIMARIA &quot;T. V. GOZZER&quot; CASTELNUOVO,CASTELNUOVO,0461/764581
ISTITUTO COMPRENSIVO CENTRO VALSUGANA,"Via Della Chiesa, 14 38050",SCUOLA PRIMARIA MARTER,RONCEGNO TERME,0461/764581
ISTITUTO COMPRENSIVO CENTRO VALSUGANA,"Via Giusti, 5 38050",SCUOLA PRIMARIA TELVE,TELVE,0461/764581
ISTITUTO COMPRENSIVO CENTRO VALSUGANA,"Via delle Scuole, 19 38050",SCUOLA PRIMARIA TELVE DI SOPRA,TELVE DI SOPRA,0461/764581
ISTITUTO COMPRENSIVO CENTRO VALSUGANA,"Via Borgo, 2/A 38050",SCUOLA SECONDARIA DI PRIMO GRADO &quot;DON L. MILANI&quot; TELVE,TELVE,0461/764581
ISTITUTO COMPRENSIVO CENTRO VALSUGANA,"Via Don Meggio, 2/A 38050",SCUOLA SECONDARIA DI PRIMO GRADO &quot;M. POLA&quot; RONCEGNO TERME,RONCEGNO TERME,0461/764581
ISTITUTO COMPRENSIVO CIVEZZANO,"Via Murialdo, 27 38045",,CIVEZZANO,0461/858485
ISTITUTO COMPRENSIVO CIVEZZANO,"Via Dei Mori, 2 38040",SCUOLA PRIMARIA &quot;A. GIRARDI&quot; FORNACE,FORNACE,0461/858485
ISTITUTO COMPRENSIVO CIVEZZANO,"Via Manzoni, 4 38041",SCUOLA PRIMARIA ALBIANO,ALBIANO,0461/858485
ISTITUTO COMPRENSIVO CIVEZZANO,"Frazione Cogatti,   38045",SCUOLA PRIMARIA SEREGNANO CIVEZZANO,CIVEZZANO,0461/858485
ISTITUTO COMPRENSIVO CIVEZZANO,"Via Murialdo, 27 38045",SCUOLA SECONDARIA DI PRIMO GRADO &quot;G. ALESSANDRINI&quot; CIVEZZANO,CIVEZZANO,0461/858485
ISTITUTO COMPRENSIVO CIVEZZANO,"Via Manzoni, 10 38041",SCUOLA SECONDARIA DI PRIMO GRADO ALBIANO,ALBIANO,0461/858485
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""","Via Papaleoni, 5 38089",,STORO,0465/686039
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""","Via La Marmora - Condino, 13 38083",SCUOLA PRIMARIA &quot;G. PAPALEONI&quot; CONDINO,BORGO CHIESE,0465/686039
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""","Via Papaleoni, 5 38089",SCUOLA PRIMARIA &quot;PADRE C. GNESOTTI&quot; STORO,STORO,0465/686039
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""","Via Fiera - Creto - Pieve di Bono, 1 38085",SCUOLA PRIMARIA PIEVE DI BONO - CRETO,PIEVE DI BONO-PREZZO,0465/674049
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""","Via XXIV Maggio, 115 38089",SCUOLA PRIMARIA STORO - LODRONE,STORO,0465/686039
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""","Via Papaleoni, 5 38089",SCUOLA SECONDARIA DI PRIMO GRADO &quot;G. LEOPARDI&quot; STORO,STORO,0465/686039
"ISTITUTO COMPRENSIVO DEL CHIESE ""Don L. Milani""","Via Fiera - Creto - Pieve di Bono, 1 38085",SCUOLA SECONDARIA DI PRIMO GRADO &quot;G. PASCOLI&quot; PIEVE DI BONO,PIEVE DI BONO-PREZZO,0465/674049
ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA,"Via Battisti, 24 38064",,FOLGARIA,0464/721283
ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA,"Via D Acquisto, 21/A 38064",SCUOLA PRIMARIA &quot;S. LAUTON&quot; FOLGARIA,FOLGARIA,0464/721283
ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA,"Frazione Gionghi,  107/5 38046",SCUOLA PRIMARIA LAVARONE,LAVARONE,0464/721283
ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA,"Frazione Gionghi, 107/6 38046",SCUOLA SECONDARIA DI PRIMO GRADO &quot;G. PRATI&quot; LAVARONE,LAVARONE,0464/721283
ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA,"Via Battisti, 24 38064",SCUOLA SECONDARIA DI PRIMO GRADO &quot;P. RELLA&quot; FOLGARIA,FOLGARIA,0464/721283
ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA,"Via Roma, 30 38064",Scuola dell'Infanzia di Folgaria,FOLGARIA,0464/721362
ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA,"Frazione Gionghi,   38046",Scuola dell'Infanzia di Lavarone &quot;Casa dell'Arcobaleno&quot;,LAVARONE,0464/783098
ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA,"Via Mazzini - Prundle, 7 38040",Scuola dell'Infanzia di Luserna,LUSERNA - LUSÉRN,0464/789608
ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA,"Via Prati, 35 38064",Scuola dell'Infanzia di Nosellari Folgaria,FOLGARIA,0464/787010
ISTITUTO COMPRENSIVO FONDO - REVO',"Via Laviosa Zambotti - Fondo, 24 38020",,BORGO D'ANAUNIA,0463/831134
ISTITUTO COMPRENSIVO FONDO - REVO',"Via Delle Maddalene, 7 38028",SCUOLA PRIMARIA &quot;C.A. Martini&quot; REVO',NOVELLA,0463/831134
ISTITUTO COMPRENSIVO FONDO - REVO',"Via Monsignor Rosati, 1 38010",SCUOLA PRIMARIA &quot;MADRE TERESA DI CALCUTTA&quot; ROMENO,ROMENO,0463/831134
Circolo di coordinamento n. 9,"Frazione Piazza di Terragnolo, 14 38060",Scuola dell'Infanzia di Terragnolo Piazza,TERRAGNOLO,0464 436345
Coordinamento pedagogico scuole provinciali dell'infanzia ladine,"Strada Giuseppe Soraperra - Pozza di Fassa, 6 38036",,SAN GIOVANNI DI FASSA - SEN JAN,0462/760340
Coordinamento pedagogico scuole provinciali dell'infanzia ladine,"Via de Magoa, 24 38032",Scuola dell'Infanzia di Canazei &quot;Don Simone Micheluzzi de Ciciol&quot;,CANAZEI - CIANACEI,0462/601631
Coordinamento pedagogico scuole provinciali dell'infanzia ladine,"Piaza don Giuseppe Antonio Vian - Pozza di Fassa, 3 38036",Scuola dell'Infanzia di Pera di Fassa &quot;don Edy Cinzol&quot;,SAN GIOVANNI DI FASSA - SEN JAN,0462/764828
Coordinamento pedagogico scuole provinciali dell'infanzia ladine,"Strada Dolomites, 19 38030",Scuola dell'Infanzia di Soraga,SORAGA - SORAGA,0462/768277
GARDASCUOLA SOCIETA' COOPERATIVA SOCIALE - ARCO,"Via XXIV Maggio, 1 38062",,ARCO,0464/519546
GARDASCUOLA SOCIETA' COOPERATIVA SOCIALE - ARCO,"Via XXIV Maggio, 1 38062",ISTITUTO TECNICO PER IL SETTORE ECONOMICO,ARCO,0464/519546
GARDASCUOLA SOCIETA' COOPERATIVA SOCIALE - ARCO,"Via XXIV Maggio, 1 38062",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,ARCO,0464/519546
GARDASCUOLA SOCIETA' COOPERATIVA SOCIALE - ARCO,"Via XXIV Maggio, 1 38062",SCUOLA PRIMARIA GARDASCUOLA ARCO,ARCO,0464/519546
GARDASCUOLA SOCIETA' COOPERATIVA SOCIALE - ARCO,"Via XXIV Maggio, 1 38062",SCUOLA SECONDARIA DI PRIMO GRADO GARDASCUOLA ARCO,ARCO,0464/519546
Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,"Piazzale Orsi, 1 38068",,ROVERETO,0464/433484
Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,"Piazzale Orsi, 1 38068",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,ROVERETO,0464/433484
Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,"Piazzale Orsi, 1 38068",SETTORE INDUSTRIA E ARTIGIANATO,ROVERETO,0464/433484
"ISTITUTO COMPRENSIVO ALA ""Antonio Bresciani""","Via Don Anzelini, 2 38061",,ALA,0464/671119
"ISTITUTO COMPRENSIVO ALA ""Antonio Bresciani""","Via Betta, 9 38061",SCUOLA PRIMARIA &quot;A. BETTA&quot; ALA,ALA,0464/671027
"ISTITUTO COMPRENSIVO ALA ""Antonio Bresciani""","Via Negrelli - Serravalle, 10 38061",SCUOLA PRIMARIA &quot;M.T. di Calcutta&quot; SERRAVALLE,ALA,0464/696606
"ISTITUTO COMPRENSIVO ALA ""Antonio Bresciani""","Via Don Anzelini, 2 38061",SCUOLA SECONDARIA DI PRIMO GRADO &quot;C. BATTISTI&quot; ALA,ALA,0464/671119
ISTITUTO COMPRENSIVO ALDENO MATTARELLO,"Via Della Torre Franca, 1 38123",,TRENTO,0461/945237
ISTITUTO COMPRENSIVO ALDENO MATTARELLO,"Via XXV Aprile, 1 38060",SCUOLA PRIMARIA ALDENO,ALDENO,0461/842264
ISTITUTO COMPRENSIVO ALDENO MATTARELLO,"Frazione Petrolli, 37 38060",SCUOLA PRIMARIA CIMONE,CIMONE,0461/855215
ISTITUTO COMPRENSIVO ALDENO MATTARELLO,"Via Poli, 11 38123",SCUOLA PRIMARIA MATTARELLO,TRENTO,0461/945376
ISTITUTO COMPRENSIVO ALDENO MATTARELLO,"Via Ai Comuni, 6 38123",SCUOLA PRIMARIA ROMAGNANO TRENTO,TRENTO,0461/349119
ISTITUTO COMPRENSIVO ALDENO MATTARELLO,"Via Della Torre Franca, 1 38123",SCUOLA SECONDARIA DI PRIMO GRADO &quot;A. FOGAZZARO&quot; MATTARELLO,TRENTO,0461/945237
ISTITUTO COMPRENSIVO ALDENO MATTARELLO,"Via Alle Albere, 1 38060",SCUOLA SECONDARIA DI PRIMO GRADO ALDENO,ALDENO,0461/842823
ISTITUTO COMPRENSIVO ALTA VAL DI SOLE,"Via S Michele, 11 38026",,OSSANA,0463/751129
ISTITUTO COMPRENSIVO ALTA VAL DI SOLE,"Via Di S Antonio, 21 38026",SCUOLA PRIMARIA &quot;E. BEZZI&quot; OSSANA,OSSANA,0463/751261
ISTITUTO COMPRENSIVO ALTA VAL DI SOLE,"Via Rosmini, 6 38024",SCUOLA PRIMARIA COGOLO DI PEIO,PEIO,0463/754498
ISTITUTO COMPRENSIVO ALTA VAL DI SOLE,"Via Del Comun, 5 38020",SCUOLA PRIMARIA COMMEZZADURA,COMMEZZADURA,0463/751129
ISTITUTO COMPRENSIVO ALTA VAL DI SOLE,"Via Nazionale, 12/C 38029",SCUOLA PRIMARIA PASSO TONALE,VERMIGLIO,0364/903859
ISTITUTO COMPRENSIVO ALTA VAL DI SOLE,"Via Dei Baschenis, 7 38020",SCUOLA PRIMARIA PELLIZZANO,PELLIZZANO,0463/751018
ISTITUTO COMPRENSIVO ALTA VAL DI SOLE,"Via Senatore Kessler, 5 38029",SCUOLA PRIMARIA VERMIGLIO,VERMIGLIO,0463/758373
ISTITUTO COMPRENSIVO ALTA VAL DI SOLE,"Via S Michele, 11 38026",SCUOLA SECONDARIA DI PRIMO GRADO &quot;C. ZANELLA&quot; FUCINE DI OSSANA,OSSANA,0463/751129
ISTITUTO COMPRENSIVO ALTA VALLAGARINA,"Via Stazione, 30 38060",,VOLANO,0464/410475
ISTITUTO COMPRENSIVO ALTA VALLAGARINA,"Via Degasperi, 4 38060",SCUOLA PRIMARIA &quot;A.DE VALENTINI&quot; CALLIANO,CALLIANO,0464/410475
ISTITUTO COMPRENSIVO ALTA VALLAGARINA,"Via Stazione, 30 38060",SCUOLA PRIMARIA &quot;G. TOVAZZI&quot; VOLANO,VOLANO,0464/410475
ISTITUTO COMPRENSIVO ALTA VALLAGARINA,"Via Degasperi, 2 38060",SCUOLA PRIMARIA &quot;S. PELLICO&quot; BESENELLO,BESENELLO,0464/410475
ISTITUTO COMPRENSIVO ALTA VALLAGARINA,"Via Manzoni, 3 38068",SCUOLA SECONDARIA DI PRIMO GRADO &quot;ALTA VALLAGARINA&quot; VOLANO,ROVERETO,0464/410475
ISTITUTO COMPRENSIVO ALTOPIANO DI PINE',"Via del XXVI Maggio - Baselga, 6 38042",,BASELGA DI PINE',0461/557138
ISTITUTO COMPRENSIVO ALTOPIANO DI PINE',"Via S Osvaldo, 5 38043",SCUOLA PRIMARIA  &quot;ABRAMO ANDREATTA&quot; BEDOLLO,BEDOLLO,0461/556844
ISTITUTO COMPRENSIVO ALTOPIANO DI PINE',"Via delle Scuole, 15 38042",SCUOLA PRIMARIA &quot;G. DALLAFIOR&quot; BASELGA DI PINE',BASELGA DI PINE',0461/558317
ISTITUTO COMPRENSIVO ALTOPIANO DI PINE',"Via della Chiesa, 3 38042",SCUOLA PRIMARIA &quot;G. VERDI&quot; MIOLA BASELGA DI PINE',BASELGA DI PINE',0461/558300
ISTITUTO COMPRENSIVO ALTOPIANO DI PINE',"Via del XXVI Maggio - Baselga, 6 38042",SCUOLA SECONDARIA DI PRIMO GRADO &quot;DON GIUSEPPE TARTER&quot;BASELGA DI PINE',BASELGA DI PINE',0461/557138
ISTITUTO COMPRENSIVO ARCO,"Localita Prabi,   38062",,ARCO,0464/516429
ISTITUTO COMPRENSIVO ARCO,"Via Nas, 28 38062",SCUOLA PRIMARIA &quot;G. SEGANTINI&quot; ARCO,ARCO,0464/516122
ISTITUTO COMPRENSIVO PERGINE 1,"Via Monte Cristallo, 2 38057",,PERGINE VALSUGANA,0461/532261
ISTITUTO COMPRENSIVO PERGINE 1,"Via Monte Cristallo, 2 38057",SCUOLA PRIMARIA &quot;DON L. MILANI&quot; PERGINE VALSUGANA,PERGINE VALSUGANA,0461/532261
ISTITUTO COMPRENSIVO PERGINE 1,"Via Delle Scuole, 4 38057",SCUOLA PRIMARIA CANEZZA,PERGINE VALSUGANA,0461/532261
ISTITUTO COMPRENSIVO PERGINE 1,"Maso Ronca, 1 38050",SCUOLA PRIMARIA S.FELICE FIEROZZO,FIEROZZO - VLARÖTZ,0461/532261
ISTITUTO COMPRENSIVO PERGINE 1,"Localita Pintarei, 21 38050",SCUOLA PRIMARIA SANT'ORSOLA,SANT'ORSOLA TERME,0461/532261
