school_type,address,phone_number,fax_number,school_email,management_email,office_email,website,miur_code,school_name,school_id,institute_id
Provinciale,"Via S Pietro,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 511397,+39 0461 531743,curie@pec.provincia.tn.it,dir.curie.pergine@scuole.provincia.tn.it,segr.curie.pergine@scuole.provincia.tn.it,http://www.curiepergine.it,TNCT703003,"

                
EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
            
","29791
",/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Curie-PERGINE-VALSUGANA2
Provinciale,"Viale Vittorio Emanuele,
    
5 -
    
38056    
LEVICO TERME",+39 0461 706012,+39 0461 531743,curie@pec.provincia.tn.it,dir.curie.pergine@scuole.provincia.tn.it,segr.curie.pergine@scuole.provincia.tn.it,http://www.curiepergine.it,TNRC004015,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO - LEVICO
            
","29792
",/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Curie-PERGINE-VALSUGANA2
Provinciale,"VIA SAN PIETRO,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 511397,+39 0461 531743,curie@pec.provincia.tn.it,dir.curie.pergine@scuole.provincia.tn.it,segr.curie.pergine@scuole.provincia.tn.it,http://www.curiepergine.it,TNTD00401C,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO - PERGINE
            
","29793
",/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Curie-PERGINE-VALSUGANA2
Provinciale,"Via S Pietro,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 511397,+39 0461 531743,curie@pec.provincia.tn.it,dir.curie.pergine@scuole.provincia.tn.it,segr.curie.pergine@scuole.provincia.tn.it,http://www.curiepergine.it,TNTD00450R,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
","29794
",/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Curie-PERGINE-VALSUGANA2
Provinciale,"Via S Pietro,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 511397,+39 0461 531743,curie@pec.provincia.tn.it,dir.curie.pergine@scuole.provincia.tn.it,segr.curie.pergine@scuole.provincia.tn.it,http://www.curiepergine.it,TNTD00401C,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
","29795
",/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Curie-PERGINE-VALSUGANA2
Provinciale,"Via S Pietro,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 511397,+39 0461 531743,curie@pec.provincia.tn.it,dir.curie.pergine@scuole.provincia.tn.it,segr.curie.pergine@scuole.provincia.tn.it,http://www.curiepergine.it,TNTD00450R,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
            
","29796
",/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Curie-PERGINE-VALSUGANA2
Provinciale,"Via S Pietro,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 511397,+39 0461 531743,curie@pec.provincia.tn.it,dir.curie.pergine@scuole.provincia.tn.it,segr.curie.pergine@scuole.provincia.tn.it,http://www.curiepergine.it,TNPS00401L,"

                
LICEO DELLE SCIENZE UMANE
            
","29797
",/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Curie-PERGINE-VALSUGANA2
Provinciale,"VIA SAN PIETRO,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 511397,+39 0461 531743,curie@pec.provincia.tn.it,dir.curie.pergine@scuole.provincia.tn.it,segr.curie.pergine@scuole.provincia.tn.it,http://www.curiepergine.it,TNPS00401L,"

                
LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE
            
","29798
",/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Curie-PERGINE-VALSUGANA2
Provinciale,"Via S Pietro,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 511397,+39 0461 531743,curie@pec.provincia.tn.it,dir.curie.pergine@scuole.provincia.tn.it,segr.curie.pergine@scuole.provincia.tn.it,http://www.curiepergine.it,TNPS00401L,"

                
LICEO LINGUISTICO
            
","29799
",/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Curie-PERGINE-VALSUGANA2
Provinciale,"Via S Pietro,
    
4 -
    
38057    
PERGINE VALSUGANA",+39 0461 511397,+39 0461 531743,curie@pec.provincia.tn.it,dir.curie.pergine@scuole.provincia.tn.it,segr.curie.pergine@scuole.provincia.tn.it,http://www.curiepergine.it,TNPS00401L,"

                
LICEO SCIENTIFICO
            
","29800
",/Scuole/ISTITUTO-DI-ISTRUZIONE-M.-Curie-PERGINE-VALSUGANA2
Provinciale,"Via Delle Scuole,
    
9 -
    
38030    
GIOVO",+39 0461 684978,+39 0461 499283,scuolainfanzia.paludigiovo@scuole.provincia.tn.it,,circolo.coordinamento06@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Giovo  ""Il Pellicano""
            
","29365
",/Scuole/Circolo-di-coordinamento-n.-64
Provinciale,"Piazza Municipio - Grumes,
    
10 -
    
38030    
ALTAVALLE",+39 0461 685022,+39 0461 499283,scuolainfanzia.grumes@scuole.provincia.tn.it,,circolo.coordinamento06@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Grumes
            
","29366
",/Scuole/Circolo-di-coordinamento-n.-64
Provinciale,"Via Alla Formigheta,
    
4 -
    
38121    
TRENTO",+39 0461 830411,+39 0461 499283,scuolainfanzia.martignano@scuole.provincia.tn.it,,circolo.coordinamento06@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Trento  Martignano  ""Arcobaleno""
            
","29367
",/Scuole/Circolo-di-coordinamento-n.-64
Provinciale,"Via Delle Sugarine,
    
38 -
    
38121    
TRENTO",+39 0461 991187,+39 0461 499283,scuolainfanzia.meano@scuole.provincia.tn.it,,circolo.coordinamento06@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Trento  Meano  ""M. R. Giobatta Partelloni""
            
","29368
",/Scuole/Circolo-di-coordinamento-n.-64
Provinciale,"Localita Melta,
    
14 -
    
38121    
TRENTO",+39 0461 991622,+39 0461 499283,scuolainfanzia.melta@scuole.provincia.tn.it,,circolo.coordinamento06@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Trento  Melta di Gardolo  ""Il girasole""
            
","29369
",/Scuole/Circolo-di-coordinamento-n.-64
Provinciale,"Via Dei Solteri,
    
24 -
    
38121    
TRENTO",+39 0461 821343,+39 0461 499283,scuolainfanzia.solteri@scuole.provincia.tn.it,,circolo.coordinamento06@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Trento  Solteri  ""Il Quadrifoglio""
            
","29370
",/Scuole/Circolo-di-coordinamento-n.-64
Provinciale,"Via Conti Spaur,
    
2 -
    
38010    
TERRE D'ADIGE",+39 0461 241060,+39 0461 499283,scuolainfanzia.zambana@scuole.provincia.tn.it,,circolo.coordinamento06@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Zambana ""Girotondo""
            
","29371
",/Scuole/Circolo-di-coordinamento-n.-64
Provinciale,"Piazza S Lorenzo,
    
2 -
    
38010    
CAVEDAGO",+39 0461 654340,+39 0461 494334,scuolainfanzia.cavedago@scuole.provincia.tn.it,,circolo.coordinamento07@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Cavedago  ""L'albero azzurro""
            
","29373
",/Scuole/Circolo-di-coordinamento-n.-74
Provinciale,"Via Dallafior,
    
36 -
    
38023    
CLES",+39 0463 421760,+39 0461 494334,scuolainfanzia.cles@scuole.provincia.tn.it,,circolo.coordinamento07@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Cles  ""Casa del sole""
            
","29374
",/Scuole/Circolo-di-coordinamento-n.-74
Provinciale,"Via Delle Scuole - Cunevo,
    
6 -
    
38010    
CONTÁ",+39 0461 652520,+39 0461 494334,scuolainfanzia.cunevo@scuole.provincia.tn.it,,circolo.coordinamento07@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Cunevo
            
","29375
",/Scuole/Circolo-di-coordinamento-n.-74
Provinciale,"Via Villa,
    
43 -
    
38010    
FAI DELLA PAGANELLA",+39 0461 583360,+39 0461 494334,scuolainfanzia.fai@scuole.provincia.tn.it,,circolo.coordinamento07@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Fai Paganella
            
","29376
",/Scuole/Circolo-di-coordinamento-n.-74
Provinciale,"Via Marconi,
    
65/A -
    
38098    
SAN MICHELE ALL'ADIGE",+39 0461 650630,+39 0461 494334,scuolainfanzia.grumo@scuole.provincia.tn.it,,circolo.coordinamento07@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Grumo ""Il giardino del sole""
            
","29377
",/Scuole/Circolo-di-coordinamento-n.-74
Provinciale,"Via Fratelli Pinamonti - Rallo - Tassullo,
     -
    
38019    
VILLE D'ANAUNIA",+39 0463 451568,+39 0461 494334,scuolainfanzia.rallo@scuole.provincia.tn.it,,circolo.coordinamento07@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Rallo di Tassullo  ""Nuovo germoglio""
            
","29378
",/Scuole/Circolo-di-coordinamento-n.-74
Provinciale,"Via Canestrini,
    
9/A -
    
38028    
NOVELLA",+39 0463 431044,+39 0461 494334,scuolainfanzia.revo@scuole.provincia.tn.it,,circolo.coordinamento07@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Revò ""I girasoli""
            
","29379
",/Scuole/Circolo-di-coordinamento-n.-74
Provinciale,"Via Villotta,
    
10 -
    
38030    
ROVERE' DELLA LUNA",+39 0461 658519,+39 0461 494334,scuolainfanzia.roveredellaluna@scuole.provincia.tn.it,,circolo.coordinamento07@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Roverè della Luna
            
","29380
",/Scuole/Circolo-di-coordinamento-n.-74
Provinciale,"Via Biasi,
    
1/D -
    
38010    
SAN MICHELE ALL'ADIGE",+39 0461 662154,+39 0461 494334,scuolainfanzia.sanmichele@scuole.provincia.tn.it,,circolo.coordinamento07@provincia.tn.it,,,"

                
Scuola dell'Infanzia di S.Michele all' Adige  ""Il Germoglio""
            
","29381
",/Scuole/Circolo-di-coordinamento-n.-74
Provinciale,"Piazza Anaunia,
    
2 -
    
38010    
SPORMINORE",+39 0461 641186,+39 0461 494334,scuolainfanzia.sporminore@scuole.provincia.tn.it,,circolo.coordinamento07@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Sporminore ""Fratelli Remondini""
            
","29382
",/Scuole/Circolo-di-coordinamento-n.-74
Provinciale,"Via Castel Vervassium - Vervo,
    
7 -
    
38012    
PREDAIA",+39 0463 463314,+39 0461 494334,scuolainfanzia.vervo@scuole.provincia.tn.it,,circolo.coordinamento07@provincia.tn.it,,,"

                
Scuola dell'Infanzia di Vervò  ""Il bosco degli gnomi""
            
","29383
",/Scuole/Circolo-di-coordinamento-n.-74
Gestione autonoma,"Via Saibanti,
    
6 -
    
38068    
ROVERETO",+39 0464 434047,,segreteria@lavela.famigliamaterna.it,direzione@lavela.famigliamaterna.it,segreteria@scuolalavela.it,http://www.scuolalavela.it,TN1E00700T,"

                
SCUOLA PRIMARIA ""LA VELA"" ROVERETO
            
","29242
",/Scuole/SCUOLA-PARITARIA-LA-VELA-FONDAZIONE-FAMIGLIA-MATERNA-ROVERETO
Gestione autonoma,"Via Saibanti,
    
6 -
    
38068    
ROVERETO",+39 0464 435746,,amministrazione@scuolalavela.it,direzione@lavela.famigliamaterna.it,segreteria@scuolalavela.it,http://www.scuolalavela.it,TN1M00900P,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""LA VELA"" ROVERETO
            
","29243
",/Scuole/SCUOLA-PARITARIA-LA-VELA-FONDAZIONE-FAMIGLIA-MATERNA-ROVERETO
Provinciale,"Viale Dei Colli,
    
17 -
    
38068    
ROVERETO",+39 0464 439164,+39 0464 435851,ifpa.rovereto@pec.provincia.tn.it,dir.ifpa.rovereto@scuole.provincia.tn.it,segr.ifpa.rovereto@scuole.provincia.tn.it,http://www.alberghierorovereto.it,TNCF011001,"

                
SETTORE SERVIZI
            
","29862
",/Scuole/Istituto-Formazione-Professionale-Alberghiero-Rovereto2
Provinciale,"Viale Dei Colli,
    
17 -
    
38068    
ROVERETO",+39 0464 439164,+39 0464 435851,ifpa.rovereto@pec.provincia.tn.it,dir.ifpa.rovereto@scuole.provincia.tn.it,segr.ifpa.rovereto@scuole.provincia.tn.it,http://www.alberghierorovereto.it,,"

                
SETTORE SERVIZI SERALE
            
","29863
",/Scuole/Istituto-Formazione-Professionale-Alberghiero-Rovereto2
Provinciale,"Viale Dei Colli,
    
17 -
    
38068    
ROVERETO",+39 0464 439164,+39 0464 435851,ifpa.rovereto@pec.provincia.tn.it,dir.ifpa.rovereto@scuole.provincia.tn.it,segr.ifpa.rovereto@scuole.provincia.tn.it,http://www.alberghierorovereto.it,TNCF011001,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
","92004
",/Scuole/Istituto-Formazione-Professionale-Alberghiero-Rovereto2
Gestione autonoma,"Via Borsieri,
    
2 -
    
38122    
TRENTO",+39 0461 987180,+39 0461 233877,cfp-upt@pec.it,,segreteria.sede@cfp-upt.it,http://www.cfp-upt.it,,"

                
SETTORE SERVIZI
            
","122610
",/Scuole/Centro-Formazione-Professionale-UPT-Borgo-Valsugana2
Provinciale,"Via Ziehl,
    
5 -
    
38056    
LEVICO TERME",+39 0461 706294,+39 0461 702025,ifpa.levicoterme@pec.provincia.tn.it,dir.ifpa.levicoterme@scuole.provincia.tn.it,segr.ifpa.levicoterme@scuole.provincia.tn.it,http://www.alberghierolevico.it,TNCF010001,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
","122612
",/Scuole/Istituto-Formazione-Professionale-Alberghiero-Levico2
Provinciale,"Via Ziehl,
    
5 -
    
38056    
LEVICO TERME",+39 0461 706294,+39 0461 702025,ifpa.levicoterme@pec.provincia.tn.it,dir.ifpa.levicoterme@scuole.provincia.tn.it,segr.ifpa.levicoterme@scuole.provincia.tn.it,http://www.alberghierolevico.it,TNCF010001,"

                
SETTORE SERVIZI
            
","29859
",/Scuole/Istituto-Formazione-Professionale-Alberghiero-Levico2
Provinciale,"Via Ziehl,
    
5 -
    
38056    
LEVICO TERME",+39 0461 706294,+39 0461 702025,ifpa.levicoterme@pec.provincia.tn.it,dir.ifpa.levicoterme@scuole.provincia.tn.it,segr.ifpa.levicoterme@scuole.provincia.tn.it,http://www.alberghierolevico.it,,"

                
SETTORE SERVIZI SERALE
            
","76225
",/Scuole/Istituto-Formazione-Professionale-Alberghiero-Levico2
Provinciale,"Via Delle Fonti - Transacqua,
    
10 -
    
38054    
PRIMIERO SAN MARTINO DI CASTROZZA",+39 0439 62435,+39 0439 762466,ic.primiero@pec.provincia.tn.it,dir.icprimiero@scuole.provincia.tn.it,segr.icprimiero@scuole.provincia.tn.it,http://www.scuoleprimiero.it,TNTD170007,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
","29531
",/Scuole/ISTITUTO-COMPRENSIVO-DI-SCUOLA-PRIMARIA-E-SECONDARIA-DI-PRIMIERO2
Provinciale,"Via Delle Fonti - Transacqua,
    
10 -
    
38054    
PRIMIERO SAN MARTINO DI CASTROZZA",+39 0439 62435,+39 0439 762466,ic.primiero@pec.provincia.tn.it,dir.icprimiero@scuole.provincia.tn.it,segr.icprimiero@scuole.provincia.tn.it,http://www.scuoleprimiero.it,TNTD170007,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
","29532
",/Scuole/ISTITUTO-COMPRENSIVO-DI-SCUOLA-PRIMARIA-E-SECONDARIA-DI-PRIMIERO2
Provinciale,"Via Delle Fonti - Transacqua,
    
10 -
    
38054    
PRIMIERO SAN MARTINO DI CASTROZZA",+39 0439 62435,+39 0439 762466,ic.primiero@pec.provincia.tn.it,dir.icprimiero@scuole.provincia.tn.it,segr.icprimiero@scuole.provincia.tn.it,http://www.scuoleprimiero.it,TNPS100005,"

                
LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
            
","29534
",/Scuole/ISTITUTO-COMPRENSIVO-DI-SCUOLA-PRIMARIA-E-SECONDARIA-DI-PRIMIERO2
Provinciale,"Via Laghetto - San Martino Di Castrozza,
    
28 -
    
38054    
PRIMIERO SAN MARTINO DI CASTROZZA",+39 0439 62435,+39 0439 762466,ic.primiero@pec.provincia.tn.it,dir.icprimiero@scuole.provincia.tn.it,segr.icprimiero@scuole.provincia.tn.it,http://www.scuoleprimiero.it,TNEE81006L,"

                
SCUOLA PRIMARIA ""B. ZANETEL"" S.MARTINO DI CASTROZZA
            
","29535
",/Scuole/ISTITUTO-COMPRENSIVO-DI-SCUOLA-PRIMARIA-E-SECONDARIA-DI-PRIMIERO2
Provinciale,"Via Sorelle Lucian - Tonadico,
    
8 -
    
38054    
PRIMIERO SAN MARTINO DI CASTROZZA",+39 0439 62435,+39 0439 762466,ic.primiero@pec.provincia.tn.it,dir.icprimiero@scuole.provincia.tn.it,segr.icprimiero@scuole.provincia.tn.it,http://www.scuoleprimiero.it,TNEE81007N,"

                
SCUOLA PRIMARIA ""CARD. J. BERNARDIN"" TONADICO
            
","29536
",/Scuole/ISTITUTO-COMPRENSIVO-DI-SCUOLA-PRIMARIA-E-SECONDARIA-DI-PRIMIERO2
Provinciale,"Localita Lausen,
    
14 -
    
38050    
CANAL SAN BOVO",+39 0439 62435,+39 0439 762466,ic.primiero@pec.provincia.tn.it,dir.icprimiero@scuole.provincia.tn.it,segr.icprimiero@scuole.provincia.tn.it,http://www.scuoleprimiero.it,TNEE81001B,"

                
SCUOLA PRIMARIA ""F. LOSS"" CANAL SAN BOVO
            
","29537
",/Scuole/ISTITUTO-COMPRENSIVO-DI-SCUOLA-PRIMARIA-E-SECONDARIA-DI-PRIMIERO2
Provinciale,"Via Iv Novembre,
    
13 -
    
38050    
MEZZANO",+39 0439 62435,+39 0439 762466,ic.primiero@pec.provincia.tn.it,dir.icprimiero@scuole.provincia.tn.it,segr.icprimiero@scuole.provincia.tn.it,http://www.scuoleprimiero.it,TNEE81003D,"

                
SCUOLA PRIMARIA MEZZANO
            
","29538
",/Scuole/ISTITUTO-COMPRENSIVO-DI-SCUOLA-PRIMARIA-E-SECONDARIA-DI-PRIMIERO2
Provinciale,"Viale Monte Grappa - Fiera di Primiero,
    
12 -
    
38054    
PRIMIERO SAN MARTINO DI CASTROZZA",+39 0439 62435,+39 0439 762466,ic.primiero@pec.provincia.tn.it,dir.icprimiero@scuole.provincia.tn.it,segr.icprimiero@scuole.provincia.tn.it,http://www.scuoleprimiero.it,TNMM81002B,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""L. NEGRELLI""  - FIERA DI PRIMIERO
            
","29539
",/Scuole/ISTITUTO-COMPRENSIVO-DI-SCUOLA-PRIMARIA-E-SECONDARIA-DI-PRIMIERO2
Provinciale,"Localita Lausen,
    
13/Z -
    
38050    
CANAL SAN BOVO",+39 0439 62435,+39 0439 762466,ic.primiero@pec.provincia.tn.it,dir.icprimiero@scuole.provincia.tn.it,segr.icprimiero@scuole.provincia.tn.it,http://www.scuoleprimiero.it,TNMM81001A,"

                
SCUOLA SECONDARIA DI PRIMO GRADO CANAL SAN BOVO
            
","29540
",/Scuole/ISTITUTO-COMPRENSIVO-DI-SCUOLA-PRIMARIA-E-SECONDARIA-DI-PRIMIERO2
Provinciale,"Via Scuole,
    
21 -
    
38065    
MORI",+39 0464 918669,,ic.mori@pec.provincia.tn.it,dir.ic.mori@scuole.provincia.tn.it,segr.ic.mori@scuole.provincia.tn.it,http://www.icmori.it/,TNEE84901N,"

                
SCUOLA PRIMARIA MORI
            
","29602
",/Scuole/ISTITUTO-COMPRENSIVO-MORI
Provinciale,"Via Del Car,
    
38 -
    
38060    
RONZO-CHIENIS",+39 0464 918669,,ic.mori@pec.provincia.tn.it,dir.ic.mori@scuole.provincia.tn.it,segr.ic.mori@scuole.provincia.tn.it,http://www.icmori.it/,TNEE84903Q,"

                
SCUOLA PRIMARIA RONZO CHIENIS
            
","29603
",/Scuole/ISTITUTO-COMPRENSIVO-MORI
Provinciale,"Via Giovanni XXIII,
    
64 -
    
38065    
MORI",+39 0464 918669,,ic.mori@pec.provincia.tn.it,dir.ic.mori@scuole.provincia.tn.it,segr.ic.mori@scuole.provincia.tn.it,http://www.icmori.it/,TNMM84901L,"

                
SCUOLA SECONDARIA DI PRIMO GRADO ""B. MALFATTI"" MORI
            
","29604
",/Scuole/ISTITUTO-COMPRENSIVO-MORI
Provinciale,"Viale Dei Tigli,
    
43 -
    
38066    
RIVA DEL GARDA",+39 0464 578511,+39 0464 578555,floriani@pec.provincia.tn.it,dir.istitutofloriani@scuole.provincia.tn.it,segr.istitutofloriani@scuole.provincia.tn.it,http://www.g-floriani.it,TNCT702007,"

                
EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO
            
","29847
",/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-G.-Floriani-RIVA-DEL-GARDA2
Provinciale,"Viale Dei Tigli,
    
43 -
    
38066    
RIVA DEL GARDA",+39 0464 578511,+39 0464 578555,floriani@pec.provincia.tn.it,dir.istitutofloriani@scuole.provincia.tn.it,segr.istitutofloriani@scuole.provincia.tn.it,http://www.g-floriani.it,TNTD00801Q,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO
            
","29848
",/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-G.-Floriani-RIVA-DEL-GARDA2
Provinciale,"Viale Dei Tigli,
    
43 -
    
38066    
RIVA DEL GARDA",+39 0464 578511,+39 0464 578555,floriani@pec.provincia.tn.it,dir.istitutofloriani@scuole.provincia.tn.it,segr.istitutofloriani@scuole.provincia.tn.it,http://www.g-floriani.it,TNTD008515,"

                
ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
            
","29849
",/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-G.-Floriani-RIVA-DEL-GARDA2
Provinciale,"Viale Dei Tigli,
    
43 -
    
38066    
RIVA DEL GARDA",+39 0464 578511,+39 0464 578555,floriani@pec.provincia.tn.it,dir.istitutofloriani@scuole.provincia.tn.it,segr.istitutofloriani@scuole.provincia.tn.it,http://www.g-floriani.it,TNTD00801Q,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
            
","29850
",/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-G.-Floriani-RIVA-DEL-GARDA2
Provinciale,"Viale Dei Tigli,
    
43 -
    
38066    
RIVA DEL GARDA",+39 0464 578511,+39 0464 578555,floriani@pec.provincia.tn.it,dir.istitutofloriani@scuole.provincia.tn.it,segr.istitutofloriani@scuole.provincia.tn.it,http://www.g-floriani.it,TNTD008515,"

                
ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
            
","29851
",/Scuole/ISTITUTO-TECNICO-ECONOMICO-E-TECNOLOGICO-G.-Floriani-RIVA-DEL-GARDA2
Provinciale,"Via Asiago,
    
14 -
    
38123    
TRENTO",+39 0461 933147,+39 0461 931682,ifp.trento@pec.provincia.tn.it,ifp.trento@scuole.provincia.tn.it,ifp.trento@scuole.provincia.tn.it,https://ifpsandropertinitrento.it,TNFP268STA,"

                
SETTORE INDUSTRIA E ARTIGIANATO
            
","29865
",/Scuole/Istituto-Formazione-Professionale-Servizi-alla-Persona-e-Legno-S.-Pertini-Trento
Provinciale,"Via Asiago,
    
14 -
    
38123    
TRENTO",+39 0461 933147,+39 0461 931682,ifp.trento@pec.provincia.tn.it,ifp.trento@scuole.provincia.tn.it,ifp.trento@scuole.provincia.tn.it,https://ifpsandropertinitrento.it,,"

                
SETTORE INDUSTRIA E ARTIGIANATO SERALE
            
","29866
",/Scuole/Istituto-Formazione-Professionale-Servizi-alla-Persona-e-Legno-S.-Pertini-Trento
Provinciale,"Viale Verona,
    
141 -
    
38123    
TRENTO",+39 0461 933147,+39 0461 931682,ifp.trento@pec.provincia.tn.it,ifp.trento@scuole.provincia.tn.it,ifp.trento@scuole.provincia.tn.it,https://ifpsandropertinitrento.it,TNCF012001,"

                
SETTORE SERVIZI
            
","29867
",/Scuole/Istituto-Formazione-Professionale-Servizi-alla-Persona-e-Legno-S.-Pertini-Trento
Provinciale,"Viale Verona,
    
141 -
    
38123    
TRENTO",+39 0461 933147,+39 0461 931682,ifp.trento@pec.provincia.tn.it,ifp.trento@scuole.provincia.tn.it,ifp.trento@scuole.provincia.tn.it,https://ifpsandropertinitrento.it,,"

                
SETTORE SERVIZI SERALE
            
","29868
",/Scuole/Istituto-Formazione-Professionale-Servizi-alla-Persona-e-Legno-S.-Pertini-Trento
Provinciale,"Via S Maurizio,
    
3 -
    
38010    
CAMPODENNO",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNEE82901C,"

                
SCUOLA PRIMARIA ""M. PEZZI"" CAMPODENNO
            
","29462
",/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212
Provinciale,"Via Colle Verde,
    
3 -
    
38010    
DENNO",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNEE82903E,"

                
SCUOLA PRIMARIA ""MONS. S. WEBER"" DENNO
            
","29463
",/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212
Provinciale,"Via Maistrelli - Tuenno,
    
11 -
    
38019    
VILLE D'ANAUNIA",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNEE82907P,"

                
SCUOLA PRIMARIA ""V. Maistrelli"" TUENNO
            
","29464
",/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212
Provinciale,"Via Nazionale - Flavon,
     -
    
38010    
CONTÁ",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNEE82906N,"

                
SCUOLA PRIMARIA FLAVON
            
","29465
",/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212
Provinciale,"Piazza Pilati - Tassullo,
    
6 -
    
38019    
VILLE D'ANAUNIA",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNEE82908Q,"

                
SCUOLA PRIMARIA TASSULLO
            
","29466
",/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212
Provinciale,"Piazza Guardi,
    
7 -
    
38010    
TON",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNEE82905L,"

                
SCUOLA PRIMARIA VIGO TON
            
","29467
",/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212
